status,started_at,finished_at,duration_sec,worker_returncode,worker_timeout,worker_stderr_tail,selector,uses_condition_label,condition,visible_seed,episode_idx,success,initial_fraction,final_fraction,delta_fraction,num_steps,failure_reason,mean_step_delta,num_positive_steps,mean_future_match,mean_future_nn_l2,mean_proxy_distance,mean_selected_context_l2,mean_selected_score,mean_action_ood,max_action_ood,mean_clip_frac,mean_pull_len,mean_source_pull_len,mean_action_mae_to_source,mean_pull_diff_to_source,mean_future_std,scope
ok,2026-07-10T10:26:39+0800,2026-07-10T10:27:23+0800,43.645,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""free"", ""delta_fraction"": 0.08333333333333333, ""failure"": """", ""final_fraction"": 0.08333333333333333, ""selector"": ""proxy_state_motion_nn"", ""status"": ""ok""}\n",proxy_state_motion_nn,0,free,312501,1,0,0.0,0.08333333333333333,0.08333333333333333,16,,0.005208333333333333,1,0.0625,0.0,0.5001276805996895,0.5001276805996895,nan,0.3772986736148596,0.8148020505905151,0.0,0.13744744239374995,nan,nan,nan,0.040305664762854576,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:27:23+0800,2026-07-10T10:28:08+0800,44.577,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""free"", ""delta_fraction"": -0.5416666666666666, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_state_motion_nn"", ""status"": ""ok""}\n",proxy_state_motion_nn,0,free,312502,2,0,0.5416666666666666,0.0,-0.5416666666666666,16,,-0.033854166666666664,0,0.75,0.0,0.5052451379597187,0.5052451379597187,nan,0.42737209890037775,0.6697698831558228,0.0,0.0866165870684199,nan,nan,nan,0.03945439145900309,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:28:08+0800,2026-07-10T10:28:51+0800,43.855,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""free"", ""delta_fraction"": 0.08333333333333334, ""failure"": """", ""final_fraction"": 0.125, ""selector"": ""proxy_state_motion_nn"", ""status"": ""ok""}\n",proxy_state_motion_nn,0,free,312503,3,0,0.041666666666666664,0.125,0.08333333333333334,16,,0.005208333333333334,2,0.0625,0.0,0.41886867955327034,0.41886867955327034,nan,0.2829554108902812,0.4872801899909973,0.0,0.08917546947486699,nan,nan,nan,0.04021081142127514,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:28:52+0800,2026-07-10T10:29:36+0800,44.930,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.25, ""failure"": """", ""final_fraction"": 0.25, ""selector"": ""proxy_state_motion_nn"", ""status"": ""ok""}\n",proxy_state_motion_nn,0,hidden_breakaway_pin,312500,0,0,0.0,0.25,0.25,16,,0.015625,2,0.25,0.0,0.3840368939563632,0.3840368939563632,nan,0.3561020251363516,0.5534952878952026,0.0,0.12833733775187284,nan,nan,nan,0.04022872960194945,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:29:37+0800,2026-07-10T10:30:20+0800,43.583,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.20833333333333334, ""failure"": """", ""final_fraction"": 0.20833333333333334, ""selector"": ""proxy_state_motion_nn"", ""status"": ""ok""}\n",proxy_state_motion_nn,0,hidden_breakaway_pin,312501,1,0,0.0,0.20833333333333334,0.20833333333333334,16,,0.013020833333333334,3,0.25,0.0,0.36852114368230104,0.36852114368230104,nan,0.2813662439584732,0.4924164414405823,0.0,0.06328103505074978,nan,nan,nan,0.039916122797876596,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:30:20+0800,2026-07-10T10:31:01+0800,40.584,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_state_motion_nn"", ""status"": ""ok""}\n",proxy_state_motion_nn,0,hidden_breakaway_pin,312502,2,0,0.0,0.0,0.0,16,,0.0,0,0.4375,0.0,0.4036347456276417,0.4036347456276417,nan,0.4319782480597496,0.7081350684165955,0.0,0.1123985496815294,nan,nan,nan,0.0390237660612911,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:31:01+0800,2026-07-10T10:31:45+0800,44.040,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": -0.4166666666666667, ""failure"": """", ""final_fraction"": 0.08333333333333333, ""selector"": ""proxy_state_motion_nn"", ""status"": ""ok""}\n",proxy_state_motion_nn,0,hidden_breakaway_pin,312503,3,0,0.5,0.08333333333333333,-0.4166666666666667,16,,-0.026041666666666668,1,0.3125,0.0,0.7644200846552849,0.7644200846552849,nan,0.5706957578659058,0.7813669443130493,0.0,0.2893406064249575,nan,nan,nan,0.03849673201330006,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:31:45+0800,2026-07-10T10:32:30+0800,45.070,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_state_motion_nn"", ""status"": ""ok""}\n",proxy_state_motion_nn,0,hidden_high_friction,312500,0,0,0.0,0.0,0.0,16,,0.0,0,0.0625,0.0,1.0358086451888084,1.0358086451888084,nan,0.5346466060727835,0.8651654720306396,0.0,0.22549095517024398,nan,nan,nan,0.03647433314472437,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:32:30+0800,2026-07-10T10:33:16+0800,46.166,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_state_motion_nn"", ""status"": ""ok""}\n",proxy_state_motion_nn,0,hidden_high_friction,312501,1,0,0.0,0.0,0.0,16,,0.0,2,0.0,0.0,0.5865382496267557,0.5865382496267557,nan,0.5510076750069857,0.9529885053634644,0.004464285714285714,0.21837582270381972,nan,nan,nan,0.038162457291036844,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:33:16+0800,2026-07-10T10:33:59+0800,42.516,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_state_motion_nn"", ""status"": ""ok""}\n",proxy_state_motion_nn,0,hidden_high_friction,312502,2,0,0.0,0.0,0.0,16,,0.0,0,0.1875,0.0,0.5128469206392765,0.5128469206392765,nan,0.40302181616425514,0.5429566502571106,0.0,0.07524999848101288,nan,nan,nan,0.039367432007566094,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:33:59+0800,2026-07-10T10:34:38+0800,39.179,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_state_motion_nn"", ""status"": ""ok""}\n",proxy_state_motion_nn,0,hidden_high_friction,312503,3,0,0.0,0.0,0.0,16,,0.0,0,0.3125,0.0,1.3067598938941956,1.3067598938941956,nan,0.6503878049552441,0.8591641187667847,0.0,0.24063807493075728,nan,nan,nan,0.0345423846738413,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:34:38+0800,2026-07-10T10:35:24+0800,45.900,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""free"", ""delta_fraction"": 0.08333333333333333, ""failure"": """", ""final_fraction"": 0.08333333333333333, ""selector"": ""proxy_combined_nn"", ""status"": ""ok""}\n",proxy_combined_nn,0,free,312500,0,0,0.0,0.08333333333333333,0.08333333333333333,16,,0.005208333333333333,1,0.375,0.0,0.6591457650065422,0.6591457650065422,nan,0.523622976616025,0.756057858467102,0.0,0.17061708541586995,nan,nan,nan,0.040163572411984205,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:35:25+0800,2026-07-10T10:36:12+0800,47.361,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""free"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_nn"", ""status"": ""ok""}\n",proxy_combined_nn,0,free,312501,1,0,0.0,0.0,0.0,16,,0.0,0,0.1875,0.0,0.635006757453084,0.635006757453084,nan,0.5414221528917551,0.8661666512489319,0.0,0.1534788878634572,nan,nan,nan,0.04009388969279826,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:36:12+0800,2026-07-10T10:36:56+0800,43.236,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""free"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_nn"", ""status"": ""ok""}\n",proxy_combined_nn,0,free,312502,2,0,0.0,0.0,0.0,16,,0.0,0,0.375,0.0,0.8719156496226788,0.8719156496226788,nan,0.5687518119812012,0.8879109621047974,0.0,0.2705266932025552,nan,nan,nan,0.039858752861618996,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:36:56+0800,2026-07-10T10:37:40+0800,44.316,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""free"", ""delta_fraction"": 0.08333333333333333, ""failure"": """", ""final_fraction"": 0.08333333333333333, ""selector"": ""proxy_combined_nn"", ""status"": ""ok""}\n",proxy_combined_nn,0,free,312503,3,0,0.0,0.08333333333333333,0.08333333333333333,16,,0.005208333333333333,1,0.4375,0.0,0.4597738883458078,0.4597738883458078,nan,0.5080557521432638,0.7497811913490295,0.0,0.14262763859005645,nan,nan,nan,0.040109976194798946,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:37:42+0800,2026-07-10T10:38:24+0800,41.971,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_nn"", ""status"": ""ok""}\n",proxy_combined_nn,0,hidden_breakaway_pin,312500,0,0,0.0,0.0,0.0,16,,0.0,0,0.25,0.0,0.6207633875310421,0.6207633875310421,nan,0.44498064648360014,0.7264822721481323,0.0,0.16110725176986307,nan,nan,nan,0.04001661250367761,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:38:24+0800,2026-07-10T10:39:05+0800,40.187,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_nn"", ""status"": ""ok""}\n",proxy_combined_nn,0,hidden_breakaway_pin,312501,1,0,0.0,0.0,0.0,16,,0.0,0,0.25,0.0,1.4618666898459196,1.4618666898459196,nan,0.8989958800375462,1.1415001153945923,0.017857142857142856,0.4030828196555376,nan,nan,nan,0.038375012343749404,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:39:05+0800,2026-07-10T10:39:49+0800,44.266,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_nn"", ""status"": ""ok""}\n",proxy_combined_nn,0,hidden_breakaway_pin,312502,2,0,0.0,0.0,0.0,16,,0.0,0,0.6875,0.0,0.7213194463402033,0.7213194463402033,nan,0.40894171316176653,0.8090872764587402,0.0,0.0823631304083392,nan,nan,nan,0.037890807492658496,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:39:49+0800,2026-07-10T10:40:35+0800,45.803,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_nn"", ""status"": ""ok""}\n",proxy_combined_nn,0,hidden_breakaway_pin,312503,3,0,0.0,0.0,0.0,16,,0.0,1,0.125,0.0,0.6624210216104984,0.6624210216104984,nan,0.45975443720817566,0.756003737449646,0.0,0.10061307222349569,nan,nan,nan,0.03986214776523411,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:40:35+0800,2026-07-10T10:41:18+0800,42.955,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_nn"", ""status"": ""ok""}\n",proxy_combined_nn,0,hidden_high_friction,312500,0,0,0.0,0.0,0.0,16,,0.0,0,0.125,0.0,0.811309227719903,0.811309227719903,nan,0.5060920398682356,0.7887392640113831,0.0,0.17699667904525995,nan,nan,nan,0.039346643490716815,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:41:19+0800,2026-07-10T10:42:04+0800,44.988,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_nn"", ""status"": ""ok""}\n",proxy_combined_nn,0,hidden_high_friction,312501,1,0,0.0,0.0,0.0,16,,0.0,0,0.3125,0.0,0.5799152618274093,0.5799152618274093,nan,0.5515393726527691,0.8755030632019043,0.0,0.08211326273158193,nan,nan,nan,0.03936167946085334,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:42:04+0800,2026-07-10T10:42:45+0800,41.229,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.20833333333333337, ""failure"": """", ""final_fraction"": 0.2916666666666667, ""selector"": ""proxy_combined_nn"", ""status"": ""ok""}\n",proxy_combined_nn,0,hidden_high_friction,312502,2,0,0.08333333333333333,0.2916666666666667,0.20833333333333337,16,,0.013020833333333336,3,0.1875,0.0,1.013566605746746,1.013566605746746,nan,0.5139587372541428,0.8481460213661194,0.0,0.1296843480085954,nan,nan,nan,0.03598141320981085,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:42:45+0800,2026-07-10T10:43:32+0800,46.731,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_nn"", ""status"": ""ok""}\n",proxy_combined_nn,0,hidden_high_friction,312503,3,0,0.0,0.0,0.0,16,,0.0,0,0.0,0.0,1.216103222221136,1.216103222221136,nan,0.5155970938503742,0.8570295572280884,0.0,0.2031953150872141,nan,nan,nan,0.03709422529209405,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:43:32+0800,2026-07-10T10:44:17+0800,44.694,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""free"", ""delta_fraction"": 0.125, ""failure"": """", ""final_fraction"": 0.125, ""selector"": ""proxy_combined_topk_action_geom"", ""status"": ""ok""}\n",proxy_combined_topk_action_geom,0,free,312500,0,0,0.0,0.125,0.125,16,,0.0078125,1,0.3125,0.0,0.6245580762624741,0.6245580762624741,0.7609877609531396,0.3139275857247412,0.55330491065979,0.0,0.1652177283540368,0.1562061330769211,0.005849345776368864,0.01636520610190928,0.040229778503999114,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:44:17+0800,2026-07-10T10:45:00+0800,42.368,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""free"", ""delta_fraction"": 0.16666666666666666, ""failure"": """", ""final_fraction"": 0.16666666666666666, ""selector"": ""proxy_combined_topk_action_geom"", ""status"": ""ok""}\n",proxy_combined_topk_action_geom,0,free,312501,1,0,0.0,0.16666666666666666,0.16666666666666666,16,,0.010416666666666666,1,0.0,0.0,1.0864127613604069,1.0864127613604069,1.2612230314873158,0.5277283601462841,0.8958547115325928,0.0,0.31528063025325537,0.3011523538734764,0.01137149566784501,0.02508251671679318,0.03884548810310662,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:45:00+0800,2026-07-10T10:45:46+0800,45.900,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""free"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_topk_action_geom"", ""status"": ""ok""}\n",proxy_combined_topk_action_geom,0,free,312502,2,0,0.0,0.0,0.0,16,,0.0,0,0.1875,0.0,0.8081350736320019,0.8081350736320019,0.981023857621476,0.45721480529755354,0.6594139933586121,0.0,0.20695535675622523,0.19729288178496063,0.008369808783754706,0.02117837266996503,0.03997749532572925,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:45:47+0800,2026-07-10T10:46:32+0800,44.842,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""free"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_topk_action_geom"", ""status"": ""ok""}\n",proxy_combined_topk_action_geom,0,free,312503,3,0,0.0,0.0,0.0,16,,0.0,0,0.25,0.0,0.7152415663003922,0.7152415663003922,0.8796274105960038,0.5601095128804445,0.9041701555252075,0.0,0.2206184510141611,0.20468175318092108,0.007228152964671608,0.019357357174158096,0.0400196376722306,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:46:32+0800,2026-07-10T10:47:19+0800,46.779,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_topk_action_geom"", ""status"": ""ok""}\n",proxy_combined_topk_action_geom,0,hidden_breakaway_pin,312500,0,0,0.0,0.0,0.0,16,,0.0,1,0.0,0.0,0.9660263396799564,0.9660263396799564,1.1287691553792685,0.4178551845252514,0.5774092674255371,0.0,0.16653996566310525,0.1647235529962927,0.007354835903242929,0.022603987948969007,0.03666144411545247,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:47:20+0800,2026-07-10T10:48:06+0800,46.140,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_topk_action_geom"", ""status"": ""ok""}\n",proxy_combined_topk_action_geom,0,hidden_breakaway_pin,312501,1,0,0.0,0.0,0.0,16,,0.0,0,0.25,0.0,0.7164796171709895,0.7164796171709895,0.9012238403270021,0.5137554807588458,0.6980389952659607,0.0,0.1908885003067553,0.16855399240739644,0.007278960867552087,0.03516416088677943,0.040082120802253485,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:48:07+0800,2026-07-10T10:48:56+0800,48.739,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""proxy_combined_topk_action_geom"", ""status"": ""ok""}\n",proxy_combined_topk_action_geom,0,hidden_breakaway_pin,312502,2,0,0.0,0.0,0.0,16,,0.0,0,0.25,0.0,0.7701539788395166,0.7701539788395166,0.9616320065385662,0.5305272936820984,0.7352851033210754,0.0,0.16652525425888598,0.14864205080084503,0.007152789723477326,0.03634460596367717,0.03814121545292437,phase3_12b_proxy_score_no_phase4_no_cps
ok,2026-07-10T10:48:56+0800,2026-07-10T10:49:41+0800,45.076,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.125, ""failure"": """", ""final_fraction"": 0.125, ""selector"": ""proxy_combined_topk_action_geom"", ""status"": ""ok""}\n",proxy_combined_topk_action_geom,0,hidden_breakaway_pin,312503,3,0,0.0,0.125,0.125,16,,0.0078125,2,0.0625,0.0,1.4131639078259468,1.4131639078259468,1.5803395103896036,0.5868292059749365,0.9709988832473755,0.0,0.3743064468726516,0.37838748563081026,0.015975518414052203,0.00762457400560379,0.03645546792540699,phase3_12b_proxy_score_no_phase4_no_cps
