window_idx,condition,visible_seed,window_t,source_file,baseline,action_source,future_key,primary_hidden_condition,diagnostic_hidden_condition,primary_pair,diagnostic_pair,scope,primitive,has_params,pose0_x,pose0_y,pose0_z,pose1_x,pose1_y,pose1_z,pose0_quat_norm,pose1_quat_norm,pull_xy_len,action_valid,action_repr,action_l2_to_gt,action_mae_to_gt,action_max_abs_to_gt,action_cosine_to_gt,action_norm,gt_action_norm,pose0_xy_dist_to_gt,pose0_z_abs_diff_to_gt,pose1_xy_dist_to_gt,pose1_z_abs_diff_to_gt,pull_angle_deg_to_gt,pull_len_ratio_to_gt,future_error_l2,future_error_mae,future_cosine_to_gt,action_ood_score,clip_fraction,raw_or_clipped_action_norm,gt_progress_reference_available,exec_attempted,exec_success,exec_done,exec_reward,exec_final_fraction_before,exec_final_fraction_after,exec_delta_final_fraction,exec_prefix_state_mae,exec_prefix_state_l2,exec_prefix_source,exec_prefix_detail,exec_failure_reason
2,hidden_high_friction,1000,0,000000-5.pkl,paper_state,idm_gt_future,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.6860044598579407,0.4150821268558502,0.025715794414281845,0.3882003128528595,0.008635411038994789,0.0020865444093942642,1.0000001192092915,0.9999999403953572,0.5038712561475716,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.6860044598579407, 0.4150821268558502, 0.025715794414281845], [-5.880028908222812e-08, -1.9139601903361836e-08, 1.739480026685669e-08, 1.0000001192092896]], ""pose1"": [[0.3882003128528595, 0.008635411038994789, 0.0020865444093942642], [4.686140897547375e-08, -3.2198652633042e-08, -2.5453578800238574e-08, 0.9999999403953552]]}}",0.032720621675252914,0.005325687117874622,0.022642619907855988,0.9998132324802079,1.6716264486312866,1.666122555732727,0.016662775899440874,0.010397486388683319,0.0244542817974163,0.00932047562673688,3.0848330361074785,1.0038707781770004,2.5314717292785645,0.051814474165439606,0.9735728797841057,1.0302633047103882,0.0,1.6716264486312866,True,True,0,0,0.0,0.0,0.0,0.0,0.004137280862778425,0.09348678588867188,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large_interrupted_20260704_152238/train/hidden-contact-cable-line/free/action/000000-5.pkl,
2,hidden_high_friction,1000,0,000000-5.pkl,paper_state,idm_pred_future,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.7260432243347168,0.36951032280921936,0.024358313530683517,0.45543190836906433,-0.09356024861335754,0.002502684947103262,1.000000000000002,0.9999999403953572,0.5363439553554175,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.7260432243347168, 0.36951032280921936, 0.024358313530683517], [-4.732718661415447e-09, 1.0820906837238908e-08, -6.291810450420598e-08, 1.0]], ""pose1"": [[0.45543190836906433, -0.09356024861335754, 0.002502684947103262], [3.7930529828145154e-08, -4.3013386630263994e-08, -2.6893681948081394e-08, 0.9999999403953552]]}}",0.11920163780450821,0.017853377386927605,0.0795530378818512,0.9976581950945137,1.6971882581710815,1.666122555732727,0.06545227580198394,0.011754967272281647,0.09844820906605138,0.009736616164445877,2.8441009917650444,1.0685666571849124,2.5314717292785645,0.051814474165439606,0.9735728797841057,0.9610400199890137,0.0,1.6971882581710815,True,True,0,0,0.0,0.0,0.0,0.0,0.0038098935037851334,0.09217289835214615,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large_interrupted_20260704_152238/train/hidden-contact-cable-line/free/action/000000-5.pkl,
2,hidden_high_friction,1000,0,000000-5.pkl,paper_state,same_state_oracle,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,None,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": null}",nan,nan,nan,nan,nan,1.666122555732727,nan,nan,nan,nan,nan,nan,2.5314717292785645,0.051814474165439606,0.9735728797841057,nan,nan,nan,True,True,0,0,0.0,0.0,0.0,0.0,0.004044458735734224,0.09334802627563477,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large_interrupted_20260704_152238/train/hidden-contact-cable-line/free/action/000000-5.pkl,
6,hidden_high_friction,1000,1,000000-5.pkl,paper_state,gt_y_action,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.6000000238418579,0.24687500298023224,0.013311483897268772,0.6214526891708374,0.1858459711074829,0.0033436266239732504,1.0,1.0,0.06468971773815567,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.6000000238418579, 0.24687500298023224, 0.013311483897268772], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.6214526891708374, 0.1858459711074829, 0.0033436266239732504], [0.0, 0.0, 0.0, 1.0]]}}",0.0,0.0,0.0,1.0000000000000002,1.6857869625091553,1.6857869625091553,0.0,0.0,0.0,0.0,0.0,1.0,2.5093703269958496,0.05043443664908409,0.9710190179003675,nan,0.0,1.6857869625091553,True,True,1,1,0.0,nan,nan,nan,0.03994961082935333,0.858025074005127,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large_interrupted_20260704_152238/train/hidden-contact-cable-line/free/action/000000-5.pkl,
6,hidden_high_friction,1000,1,000000-5.pkl,paper_state,idm_gt_future,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.6361978650093079,0.29687705636024475,0.011752673424780369,0.6125283241271973,0.11285414546728134,0.0012634873855859041,0.9999999403953559,1.0000000000000007,0.1855388878351098,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.6361978650093079, 0.29687705636024475, 0.011752673424780369], [2.181990144123347e-09, -3.3297066437398826e-08, -1.3827370359820179e-08, 0.9999999403953552]], ""pose1"": [[0.6125283241271973, 0.11285414546728134, 0.0012634873855859041], [-1.4347008914228354e-08, 3.0573254150567664e-08, -9.28451093784588e-09, 1.0]]}}",0.09604528546333313,0.012268228456377983,0.07299182564020157,0.9984113582147737,1.697336196899414,1.6857869625091553,0.06172915881009197,0.0015588104724884033,0.07353537177251321,0.0020801392383873463,26.69667936264641,2.868135684037375,2.5093703269958496,0.05043443664908409,0.9710190179003675,0.6164323687553406,0.0,1.697336196899414,True,True,0,0,0.0,0.9583333333333334,0.9583333333333334,0.0,0.0409356988966465,0.8855911493301392,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large_interrupted_20260704_152238/train/hidden-contact-cable-line/free/action/000000-5.pkl,
6,hidden_high_friction,1000,1,000000-5.pkl,paper_state,idm_pred_future,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.6105170249938965,0.24773116409778595,0.015191354788839817,0.5111796259880066,0.09295432269573212,0.0018579126335680485,1.0000000000000004,1.0000000000000002,0.18391245057268935,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.6105170249938965, 0.24773116409778595, 0.015191354788839817], [-6.152695242178652e-09, -3.084172917056094e-08, -3.445818075320517e-09, 1.0]], ""pose1"": [[0.5111796259880066, 0.09295432269573212, 0.0018579126335680485], [-1.4819823590528358e-08, 1.9299788434068432e-08, -1.1195044891110228e-08, 1.0]]}}",0.1445893794298172,0.015564539469778538,0.11027306318283081,0.996537262492788,1.6444698572158813,1.6857869625091553,0.01055179250607173,0.001879870891571045,0.144183933946806,0.001485713990405202,52.060150487664224,2.8429935545106426,2.5093703269958496,0.05043443664908409,0.9710190179003675,0.4666067659854889,0.0,1.6444698572158813,True,True,0,0,-0.041666666666666685,0.4166666666666667,0.375,-0.041666666666666685,0.011413030326366425,0.21408919990062714,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large_interrupted_20260704_152238/train/hidden-contact-cable-line/free/action/000000-5.pkl,
6,hidden_high_friction,1000,1,000000-5.pkl,paper_state,same_state_oracle,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,None,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": null}",nan,nan,nan,nan,nan,1.6857869625091553,nan,nan,nan,nan,nan,nan,2.5093703269958496,0.05043443664908409,0.9710190179003675,nan,nan,nan,True,True,1,1,0.0,nan,nan,nan,0.04087481647729874,0.881833553314209,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large_interrupted_20260704_152238/train/hidden-contact-cable-line/free/action/000000-5.pkl,
10,hidden_high_friction,1000,2,000000-5.pkl,paper_state,gt_y_action,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.550000011920929,0.17812499403953552,0.01353535708039999,0.5663213729858398,0.1223711147904396,0.0027659526094794273,1.0,1.0,0.0580937335547816,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.550000011920929, 0.17812499403953552, 0.01353535708039999], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.5663213729858398, 0.1223711147904396, 0.0027659526094794273], [0.0, 0.0, 0.0, 1.0]]}}",0.0,0.0,0.0,1.0,1.634048342704773,1.634048342704773,0.0,0.0,0.0,0.0,0.0,1.0,2.7573530673980713,0.05725502967834473,0.9679120613721605,nan,0.0,1.634048342704773,True,True,1,1,0.0,nan,nan,nan,0.055313315242528915,1.4470690488815308,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large_interrupted_20260704_152238/train/hidden-contact-cable-line/free/action/000000-5.pkl,
10,hidden_high_friction,1000,2,000000-5.pkl,paper_state,idm_gt_future,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.5634310245513916,0.19412414729595184,0.014726728200912476,0.5010231137275696,-0.011161903850734234,0.0009976665023714304,1.0000000000000002,1.0000000000000002,0.2145626018876401,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.5634310245513916, 0.19412414729595184, 0.014726728200912476], [-4.8035140309821145e-09, 1.6127858160075448e-08, -8.013626207059588e-09, 1.0]], ""pose1"": [[0.5010231137275696, -0.011161903850734234, 0.0009976665023714304], [8.843874965691612e-09, -1.3925302688733154e-08, 8.559212005820882e-09, 1.0]]}}",0.15011942386627197,0.01651579886674881,0.13353301584720612,0.9958014705180325,1.6144675016403198,1.634048342704773,0.020889351478730594,0.0011913711205124855,0.14864363333013747,0.001768286107107997,33.22635129649807,3.6933863389122767,2.7573530673980713,0.05725502967834473,0.9679120613721605,0.3168485164642334,0.0,1.6144675016403198,True,True,0,0,0.0,0.5416666666666666,0.5416666666666666,0.0,0.011720051057636738,0.24312779307365417,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large_interrupted_20260704_152238/train/hidden-contact-cable-line/free/action/000000-5.pkl,
10,hidden_high_friction,1000,2,000000-5.pkl,paper_state,idm_pred_future,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.5398215651512146,0.1274520456790924,0.015196844935417175,0.4896854758262634,-0.14524289965629578,0.005623409990221262,1.0000001192092922,1.0000000000000004,0.27726550572379144,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.5398215651512146, 0.1274520456790924, 0.015196844935417175], [3.8487502962425424e-08, -6.230443005961206e-08, -8.824939889962025e-09, 1.0000001192092896]], ""pose1"": [[0.4896854758262634, -0.14524289965629578, 0.005623409990221262], [-7.467273022143672e-09, 1.777288538562516e-08, 2.796637588176054e-08, 1.0]]}}",0.2831476628780365,0.0292586088180542,0.2676140069961548,0.984880896824994,1.6027480363845825,1.634048342704773,0.05168508947640551,0.0016614878550171852,0.2783708344308912,0.0028574573807418346,26.734560188847897,4.772726570626311,2.7573530673980713,0.05725502967834473,0.9679120613721605,0.5748673677444458,0.0,1.6027480363845825,True,True,1,1,0.0,nan,nan,nan,0.05567378178238869,1.4518650770187378,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large_interrupted_20260704_152238/train/hidden-contact-cable-line/free/action/000000-5.pkl,
10,hidden_high_friction,1000,2,000000-5.pkl,paper_state,same_state_oracle,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,None,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": null}",nan,nan,nan,nan,nan,1.634048342704773,nan,nan,nan,nan,nan,nan,2.7573530673980713,0.05725502967834473,0.9679120613721605,nan,nan,nan,True,True,1,1,0.0,nan,nan,nan,0.0559769943356514,1.4532169103622437,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large_interrupted_20260704_152238/train/hidden-contact-cable-line/free/action/000000-5.pkl,
3,hidden_breakaway_pin,1000,0,000000-4.pkl,paper_state,gt_y_action,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.671875,0.40625,0.03601432591676712,0.3977108895778656,-0.014461454004049301,-0.007450219243764877,1.0,1.0,0.5021594238623444,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.671875, 0.40625, 0.03601432591676712], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.3977108895778656, -0.014461454004049301, -0.007450219243764877], [0.0, 0.0, 0.0, 1.0]]}}",0.0,0.0,0.0,0.9999999999999999,1.666190505027771,1.666190505027771,0.0,0.0,0.0,0.0,1.2074182697257333e-06,1.0,2.3576438426971436,0.04720264673233032,0.9757874954057517,nan,0.0,1.666190505027771,True,True,0,0,0.5,0.0,0.5,0.5,0.0038219995331019163,0.09250893443822861,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large_interrupted_20260704_152238/heldout/hidden-contact-cable-line/free/action/000000-4.pkl,
3,hidden_breakaway_pin,1000,0,000000-4.pkl,paper_state,idm_gt_future,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.6992624402046204,0.42327454686164856,0.026445746421813965,0.37959757447242737,0.00625365786254406,0.0025615037884563208,1.0000001192092915,0.9999999403953572,0.5254446195796322,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.6992624402046204, 0.42327454686164856, 0.026445746421813965], [-5.3208008665706075e-08, -3.307003737518244e-08, 1.9309084109409014e-08, 1.0000001192092896]], ""pose1"": [[0.37959757447242737, 0.00625365786254406, 0.0025615037884563208], [5.6425058403419825e-08, -1.0820652818210874e-08, -2.641755258991907e-08, 0.9999999403953552]]}}",0.044597167521715164,0.007344364188611507,0.02738744020462036,0.9996657919670124,1.6771907806396484,1.666190505027771,0.03224759024804991,0.009568579494953156,0.02751741346410258,0.010011723032221198,4.3807606137861175,1.046370125921745,2.3576438426971436,0.04720264673233032,0.9757874954057517,1.093228816986084,0.0,1.6771907806396484,True,True,0,0,0.0,0.0,0.0,0.0,0.00380960782058537,0.09240551292896271,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large_interrupted_20260704_152238/heldout/hidden-contact-cable-line/free/action/000000-4.pkl,
