balanced_accuracy,feature,paired_accuracy,paired_rows,roc_auc,roc_auc_ci_high,roc_auc_ci_low
0.5033112582781457,paper_x,0.5,906,0.5065762222904453,0.5151237257540137,0.500004938271605
0.5033112582781457,state_action_x,0.5,906,0.5065762222904453,0.5151237257540137,0.500004938271605
