current_abs_max,current_rms,epsilon_abs_max,epsilon_rms,pred_x0_abs_max,pred_x0_raw_xy_abs_max,pred_x0_rms,reverse_mode,timestep,weights
3.4681951999664307,0.9925042986869812,3.6437125205993652,0.9644509553909302,2981.60498046875,368.3289489746094,660.5458984375,stochastic_ddpm,99,ema
270.168701171875,44.38888168334961,42.9854850769043,7.442356586456299,1708.256591796875,139.6973419189453,285.6208801269531,stochastic_ddpm,90,ema
572.298583984375,98.3770980834961,67.72889709472656,11.299684524536133,1412.0447998046875,126.7126235961914,252.90049743652344,stochastic_ddpm,75,ema
933.4120483398438,170.60028076171875,95.08883666992188,15.293722152709961,1256.2442626953125,121.40050506591797,237.91371154785156,stochastic_ddpm,50,ema
1129.933349609375,215.68026733398438,107.76467895507812,16.872406005859375,1194.3519287109375,119.47701263427734,231.87586975097656,stochastic_ddpm,25,ema
1168.1298828125,227.433349609375,106.86290740966797,16.581621170043945,1170.42919921875,118.7249755859375,229.64540100097656,stochastic_ddpm,10,ema
1159.9283447265625,228.6473846435547,102.34429168701172,15.848723411560059,1157.946044921875,118.27372741699219,228.50331115722656,stochastic_ddpm,0,ema
3.4681951999664307,0.9925042986869812,3.6437125205993652,0.9644509553909302,2981.60498046875,368.3289489746094,660.5458984375,posterior_mean,99,ema
269.8221130371094,44.032981872558594,41.39918899536133,7.3320722579956055,1710.0970458984375,140.17282104492188,283.3556823730469,posterior_mean,90,ema
574.7178344726562,97.69869232177734,66.46780395507812,11.193216323852539,1418.2861328125,127.49430847167969,251.19715881347656,posterior_mean,75,ema
937.2398681640625,169.49717712402344,96.83905029296875,15.175025939941406,1260.0667724609375,119.11351013183594,236.3989715576172,posterior_mean,50,ema
1132.9254150390625,214.30616760253906,109.81410217285156,16.74009132385254,1193.3494873046875,116.02729797363281,230.4088897705078,posterior_mean,25,ema
1167.3035888671875,225.98141479492188,108.68238830566406,16.461008071899414,1168.06201171875,115.3333740234375,228.18344116210938,posterior_mean,10,ema
1157.01611328125,227.1921844482422,104.13977813720703,15.735733032226562,1154.8704833984375,114.9539794921875,227.04959106445312,posterior_mean,0,ema
3.4681951999664307,0.9925042986869812,3.92069149017334,0.9709342122077942,3005.739013671875,378.9962158203125,680.2503051757812,stochastic_ddpm,99,raw
264.4159851074219,44.776737213134766,44.070960998535156,7.574595928192139,1639.1357421875,141.59344482421875,287.8988952636719,stochastic_ddpm,90,raw
544.6221313476562,99.13240814208984,71.72440338134766,11.459490776062012,1352.880126953125,131.65664672851562,254.7466583251953,stochastic_ddpm,75,raw
898.1505126953125,171.8214874267578,94.14776611328125,15.473231315612793,1213.5640869140625,126.52880859375,239.55784606933594,stochastic_ddpm,50,raw
1091.788818359375,217.14553833007812,105.25958251953125,17.013341903686523,1151.7601318359375,124.4128646850586,233.40576171875,stochastic_ddpm,25,raw
1126.2003173828125,228.9234161376953,103.66632080078125,16.699359893798828,1127.327880859375,123.48438262939453,231.12635803222656,stochastic_ddpm,10,raw
1116.6202392578125,230.10633850097656,99.5462646484375,15.94844913482666,1114.5733642578125,122.93295288085938,229.9578857421875,stochastic_ddpm,0,raw
3.4681951999664307,0.9925042986869812,3.92069149017334,0.9709342122077942,3005.739013671875,378.9962158203125,680.2503051757812,posterior_mean,99,raw
261.19232177734375,44.430545806884766,42.794593811035156,7.473721027374268,1623.5281982421875,139.378173828125,285.71710205078125,posterior_mean,90,raw
541.3955688476562,98.47679901123047,67.2611083984375,11.353816986083984,1344.3719482421875,126.33020782470703,253.0933837890625,posterior_mean,75,raw
890.0245361328125,170.727783203125,93.06493377685547,15.335287094116211,1200.9642333984375,120.86573791503906,238.0286407470703,posterior_mean,50,raw
1079.7115478515625,215.74879455566406,105.00125122070312,16.892114639282227,1138.32080078125,118.80335998535156,231.8963623046875,posterior_mean,25,raw
1113.202880859375,227.42633056640625,103.50687408447266,16.593196868896484,1114.07470703125,118.02762603759766,229.6105499267578,posterior_mean,10,raw
1103.545654296875,228.5933380126953,99.74022674560547,15.850439071655273,1101.5052490234375,117.59220123291016,228.44528198242188,posterior_mean,0,raw
