status,started_at,finished_at,duration_sec,worker_returncode,worker_timeout,worker_stderr_tail,selector,uses_condition_label,condition,visible_seed,episode_idx,success,initial_fraction,final_fraction,delta_fraction,num_steps,failure_reason,mean_step_delta,num_positive_steps,mean_future_match,mean_future_nn_l2,mean_input_nn_l2,mean_selected_context_l2,mean_selected_score,mean_action_ood,max_action_ood,mean_clip_frac,mean_pull_len,mean_source_pull_len,mean_action_mae_to_source,mean_pull_diff_to_source,mean_future_std,scope
ok,2026-07-07T15:19:24+0800,2026-07-07T15:20:01+0800,37.586,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_global_topk"", ""status"": ""ok""}
",compat_global_topk,0,hidden_high_friction,312000,0,0,0.0,0.0,0.0,16,,0.0,0,0.0,0.0,0.17482796602416784,0.17482796602416784,0.48534628604538743,1.1488329134881496,1.4079492092132568,0.0,0.5974485650658607,0.6030977703630924,0.027194483001949266,0.014707725495100021,0.03219154663383961,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:20:02+0800,2026-07-07T15:20:46+0800,44.769,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.75, ""failure"": """", ""final_fraction"": 0.75, ""selector"": ""compat_global_topk"", ""status"": ""ok""}
",compat_global_topk,0,hidden_high_friction,312001,1,0,0.0,0.75,0.75,16,,0.046875,4,0.0,0.0,0.09084982716012746,0.09084982716012746,0.23617173831444235,0.5968598211184144,0.791482150554657,0.0,0.39532710425555706,0.38985567702911794,0.009181365952827036,0.009533737087622285,0.034173878259025514,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:20:46+0800,2026-07-07T15:21:29+0800,42.624,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_global_topk"", ""status"": ""ok""}
",compat_global_topk,0,hidden_high_friction,312002,2,0,0.0,0.0,0.0,16,,0.0,0,0.4375,0.0,0.06788882857654244,0.06788882857654244,0.21562546532601118,0.404873501509428,0.6377697587013245,0.0,0.16452720947563648,0.157485568895936,0.007727380230790004,0.01511439774185419,0.029059612774290144,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:21:29+0800,2026-07-07T15:22:13+0800,43.529,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""free"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_condition_topk"", ""status"": ""ok""}
",compat_condition_topk,1,free,312000,0,0,0.0,0.0,0.0,16,,0.0,1,1.0,0.0,0.05425573408138007,0.05425573408138007,0.1997062251647003,0.34160284511744976,0.6985460519790649,0.0,0.0831690295599401,0.07840766967274249,0.0035455972974887118,0.006377625046297908,0.04018751927651465,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:22:13+0800,2026-07-07T15:22:50+0800,37.655,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""free"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_condition_topk"", ""status"": ""ok""}
",compat_condition_topk,1,free,312001,1,0,0.0,0.0,0.0,16,,0.0,0,1.0,0.0,0.0855008385842666,0.0855008385842666,0.3450748300482519,0.554331136867404,0.5882006287574768,0.0,0.0942253505345434,0.036295013036578894,0.010923293288215064,0.062127221608534455,0.03948566224426031,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:22:50+0800,2026-07-07T15:23:33+0800,42.220,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""free"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_condition_topk"", ""status"": ""ok""}
",compat_condition_topk,1,free,312002,2,0,0.0,0.0,0.0,16,,0.0,0,1.0,0.0,0.06421168125234544,0.06421168125234544,0.23646028582239526,0.3889892240986228,0.6073355078697205,0.0,0.11873107054270804,0.09231929783709347,0.008429733119555749,0.030093171633780003,0.04006728483363986,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:23:33+0800,2026-07-07T15:24:10+0800,37.850,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_condition_topk"", ""status"": ""ok""}
",compat_condition_topk,1,hidden_breakaway_pin,312000,0,0,0.0,0.0,0.0,16,,0.0,0,1.0,0.0,0.09625506564043462,0.09625506564043462,0.2865456398576498,0.5111946538090706,0.9222992062568665,0.0,0.12467422895133495,0.08132866211235523,0.0067300606169737875,0.04334556683897972,0.039812028873711824,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:24:11+0800,2026-07-07T15:24:50+0800,39.522,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_condition_topk"", ""status"": ""ok""}
",compat_condition_topk,1,hidden_breakaway_pin,312001,1,0,0.0,0.0,0.0,16,,0.0,0,1.0,0.0,0.1481361539917998,0.1481361539917998,0.30809002264286395,0.5996692609041929,0.8571717739105225,0.0,0.19911653455346823,0.1912564067170024,0.010499622621864546,0.014002494513988495,0.03997583012096584,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:24:50+0800,2026-07-07T15:25:32+0800,41.556,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_condition_topk"", ""status"": ""ok""}
",compat_condition_topk,1,hidden_breakaway_pin,312002,2,0,0.0,0.0,0.0,16,,0.0,0,1.0,0.0,0.05166883917991072,0.05166883917991072,0.2040238595684059,0.2452772557735443,0.6242473125457764,0.0,0.07885161717422307,0.05300340126268566,0.007124440322513692,0.02584821591153741,0.03830825677141547,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:25:32+0800,2026-07-07T15:26:17+0800,44.969,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.4583333333333333, ""failure"": """", ""final_fraction"": 0.4583333333333333, ""selector"": ""compat_condition_topk"", ""status"": ""ok""}
",compat_condition_topk,1,hidden_high_friction,312000,0,0,0.0,0.4583333333333333,0.4583333333333333,16,,0.028645833333333332,6,1.0,0.0,0.06920478749088943,0.06920478749088943,0.18922635012539105,0.321681656409055,0.6657556891441345,0.0,0.10057695442810655,0.09537299536168575,0.005103098737890832,0.012705118861049414,0.03307804698124528,phase3_12_compat_selection_no_phase4_no_cps
