selector,uses_condition_label,condition,visible_seed,episode_idx,step_idx,fraction_before,fraction_after,fraction_delta,done_after,reward,model_x_ood_l2,model_x_ood_abs,future_std_mean,future_nn_l2,future_nn_mae,future_nearest_condition,future_condition_match,selected_train_index,selected_window_idx,selected_condition,selected_context_l2,selected_proxy_distance,selected_score,score_proxy,score_ood,score_clip,score_action_mae,score_pull_diff,score_small_pull,action_ood,clip_frac,pose0_x,pose0_y,pose1_x,pose1_y,pull_len,source_pull_len,action_mae_to_source,action_l2_to_source,scope
ddpm_mean,0,free,312500,0,10,0.5833333333333334,0.5833333333333334,0.0,0,0.0,nan,nan,0.04072045162320137,0.04224463179707527,0.022169148549437523,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21966883540153503,0.0,0.5325965881347656,0.004419911652803421,0.5158821940422058,-0.026764050126075745,0.03538093343377113,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312500,0,11,0.5833333333333334,0.5833333333333334,0.0,0,0.0,nan,nan,0.040124859660863876,0.04313541203737259,0.019295882433652878,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21325233578681946,0.0,0.5272935628890991,0.022575898095965385,0.4973214268684387,-0.0018590539693832397,0.03867034614086151,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312500,0,12,0.5833333333333334,0.6666666666666666,0.08333333333333326,0,0.08333333333333326,nan,nan,0.04070405289530754,0.0435858853161335,0.022681374102830887,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24414770305156708,0.0,0.5263673663139343,-0.013760989531874657,0.49459323287010193,-0.03803040459752083,0.039982497692108154,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312500,0,13,0.6666666666666666,0.625,-0.04166666666666663,0,-0.04166666666666663,nan,nan,0.04031183570623398,0.04169711470603943,0.018368838354945183,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.18817849457263947,0.0,0.5243882536888123,0.0019340161234140396,0.516437292098999,-0.025891359895467758,0.028939062729477882,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312500,0,14,0.625,0.625,0.0,0,0.0,nan,nan,0.04011183977127075,0.04383685439825058,0.018910864368081093,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20487964153289795,0.0,0.5457932353019714,0.021542737260460854,0.5517569780349731,-0.0045181754976511,0.026734573766589165,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312500,0,15,0.625,0.625,0.0,0,0.0,nan,nan,0.040222544223070145,0.04238911718130112,0.02191290631890297,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.220814049243927,0.0,0.5469178557395935,0.021775251254439354,0.5227606892585754,0.0028189122676849365,0.03070686385035515,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,0,0.0,0.125,0.125,0,0.125,nan,nan,0.04000316187739372,0.043247003108263016,0.019345588982105255,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7422736287117004,0.0,0.651421844959259,0.35064664483070374,0.5162050127983093,-0.00014976225793361664,0.37595441937446594,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,1,0.125,0.125,0.0,0,0.0,nan,nan,0.039306845515966415,0.04340085759758949,0.019405553117394447,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.49856823682785034,0.0,0.6038662195205688,0.17265218496322632,0.542487382888794,-0.01983821764588356,0.20203939080238342,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,2,0.125,0.16666666666666666,0.04166666666666666,0,0.04166666666666666,nan,nan,0.03969603776931763,0.04296041652560234,0.01903720386326313,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33397841453552246,0.0,0.57721346616745,0.10235903412103653,0.5283404588699341,0.0006185024976730347,0.11287031322717667,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,3,0.16666666666666666,0.125,-0.04166666666666666,0,-0.04166666666666666,nan,nan,0.039373937994241714,0.04356808215379715,0.01965573988854885,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26416730880737305,0.0,0.5629274845123291,0.0822962075471878,0.526296854019165,0.013344306498765945,0.07807795703411102,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,4,0.125,0.125,0.0,0,0.0,nan,nan,0.0406772755086422,0.04450923576951027,0.0194252897053957,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3848927319049835,0.0,0.5698211789131165,0.07050031423568726,0.4860480725765228,-0.006858207285404205,0.11402751505374908,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,5,0.125,0.125,0.0,0,0.0,nan,nan,0.039915431290864944,0.04653322696685791,0.01937350258231163,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35100844502449036,0.0,0.5666510462760925,0.071759432554245,0.4922321140766144,0.01764873042702675,0.09201166033744812,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,6,0.125,0.125,0.0,0,0.0,nan,nan,0.0400274358689785,0.04130101203918457,0.018509352579712868,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.365775465965271,0.0,0.5530093312263489,0.0626596063375473,0.4928152561187744,-0.006884740665555,0.09197685867547989,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,7,0.125,0.125,0.0,0,0.0,nan,nan,0.03997498378157616,0.045043669641017914,0.019295968115329742,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.40109729766845703,0.0,0.5607745051383972,0.0720347985625267,0.49994003772735596,-0.02200300432741642,0.11199973523616791,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,8,0.125,0.125,0.0,0,0.0,nan,nan,0.040590837597846985,0.0419052317738533,0.018199751153588295,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4017581641674042,0.0,0.5584022998809814,0.07745911180973053,0.48881885409355164,-0.004421796649694443,0.10745389759540558,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,9,0.125,0.125,0.0,0,0.0,nan,nan,0.040716227144002914,0.042385946959257126,0.02219056338071823,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.39546358585357666,0.0,0.5548158288002014,0.07067443430423737,0.5000721216201782,-0.014096468687057495,0.10091075301170349,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,10,0.125,0.125,0.0,0,0.0,nan,nan,0.040192168205976486,0.0421043336391449,0.018715109676122665,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33698421716690063,0.0,0.5651717185974121,0.07374419271945953,0.48405730724334717,0.015796203166246414,0.09968709945678711,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,11,0.125,0.125,0.0,0,0.0,nan,nan,0.04076029360294342,0.0435316376388073,0.022849736735224724,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3523463010787964,0.0,0.5582237243652344,0.06748808175325394,0.49473944306373596,-0.005421575158834457,0.0966750830411911,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,12,0.125,0.125,0.0,0,0.0,nan,nan,0.04026350378990173,0.041229505091905594,0.018025023862719536,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3253101110458374,0.0,0.5593960881233215,0.06132258474826813,0.5006930828094482,-0.0072993990033864975,0.0903051495552063,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,13,0.125,0.125,0.0,0,0.0,nan,nan,0.04024815559387207,0.043941326439380646,0.018960973247885704,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.34999921917915344,0.0,0.5585069060325623,0.07273080199956894,0.5220681428909302,-0.015333805233240128,0.09530560672283173,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,14,0.125,0.125,0.0,0,0.0,nan,nan,0.04038684815168381,0.04283099249005318,0.01841866597533226,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.42683646082878113,0.0,0.5566849708557129,0.07786311209201813,0.48570939898490906,-0.002821376547217369,0.10745938122272491,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312501,1,15,0.125,0.125,0.0,0,0.0,nan,nan,0.04019174352288246,0.04336309805512428,0.01889125257730484,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2877311706542969,0.0,0.5395922660827637,0.04591593146324158,0.5199510455131531,0.0039731524884700775,0.04631386697292328,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,0,0.0,0.0,0.0,0,0.0,nan,nan,0.040262121707201004,0.04172690212726593,0.01848425343632698,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.948062002658844,0.0,0.7004207968711853,0.3858935534954071,0.49211254715919495,-0.0475829616189003,0.4809305667877197,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,1,0.0,0.0,0.0,0,0.0,nan,nan,0.04009508714079857,0.04086621478199959,0.01772914081811905,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4672226905822754,0.0,0.6310044527053833,0.1410687118768692,0.5432628393173218,-0.01207079365849495,0.17649446427822113,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,2,0.0,0.0,0.0,0,0.0,nan,nan,0.039866071194410324,0.0402560718357563,0.018330736085772514,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.25334709882736206,0.0,0.5832015872001648,0.053949758410453796,0.5231000185012817,0.00827408954501152,0.07548817992210388,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,3,0.0,0.0,0.0,0,0.0,nan,nan,0.04079480469226837,0.04230543598532677,0.018294036388397217,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16567638516426086,0.0,0.5532594323158264,0.044319652020931244,0.5039330720901489,0.029848013073205948,0.05140542984008789,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,4,0.0,0.0,0.0,0,0.0,nan,nan,0.03980959579348564,0.045776259154081345,0.019519861787557602,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28577306866645813,0.0,0.5815012454986572,0.05806026607751846,0.4749094843864441,0.023143254220485687,0.11216506361961365,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,5,0.0,0.0,0.0,0,0.0,nan,nan,0.040039245039224625,0.040059663355350494,0.0182315893471241,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26067620515823364,0.0,0.5725238919258118,0.05766725540161133,0.4864565432071686,0.029667921364307404,0.09050718694925308,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,6,0.0,0.0,0.0,0,0.0,nan,nan,0.03985101729631424,0.04497909173369408,0.01958056166768074,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16465093195438385,0.0,0.5396144986152649,0.02213192544877529,0.5241245031356812,-0.005721738561987877,0.031871091574430466,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,7,0.0,0.0,0.0,0,0.0,nan,nan,0.04062924534082413,0.04159623011946678,0.01785043627023697,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20228396356105804,0.0,0.5349414348602295,0.0253403652459383,0.5136151313781738,0.011372674256563187,0.025493286550045013,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,8,0.0,0.0,0.0,0,0.0,nan,nan,0.04068146273493767,0.04245276749134064,0.022316139191389084,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.247933030128479,0.0,0.5186672210693359,0.015313887968659401,0.5250097513198853,-0.005038777366280556,0.021318037062883377,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,9,0.0,0.0,0.0,0,0.0,nan,nan,0.04018433019518852,0.042447686195373535,0.018972326070070267,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2119070291519165,0.0,0.5231685042381287,0.0273223165422678,0.5074338912963867,0.024275440722703934,0.016026899218559265,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,10,0.0,0.0,0.0,0,0.0,nan,nan,0.040775299072265625,0.043766867369413376,0.01962924934923649,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19913704693317413,0.0,0.523772656917572,0.016725366935133934,0.5168027281761169,0.006217144429683685,0.012609625235199928,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,11,0.0,0.0,0.0,0,0.0,nan,nan,0.040251292288303375,0.03918316960334778,0.017409667372703552,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2498571276664734,0.0,0.5319957137107849,0.01921025477349758,0.5386062860488892,0.012356143444776535,0.009522526524960995,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,12,0.0,0.0,0.0,0,0.0,nan,nan,0.04024115949869156,0.0442018024623394,0.019292186945676804,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19608624279499054,0.0,0.5277717709541321,0.02253582887351513,0.5561457872390747,-0.0068977586925029755,0.04088301584124565,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,13,0.0,0.0,0.0,0,0.0,nan,nan,0.040266767144203186,0.04221240431070328,0.01862325705587864,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2552451491355896,0.0,0.5203020572662354,0.03264018893241882,0.5147392153739929,0.02593356743454933,0.008713437244296074,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,14,0.0,0.0,0.0,0,0.0,nan,nan,0.0401281975209713,0.04310676455497742,0.01883491687476635,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.217404305934906,0.0,0.5308341979980469,0.018389450386166573,0.5403168797492981,0.010848108679056168,0.01211581937968731,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312502,2,15,0.0,0.0,0.0,0,0.0,nan,nan,0.04045836254954338,0.04474790021777153,0.018963832408189774,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22227123379707336,0.0,0.5218667387962341,0.02299308218061924,0.5209642648696899,0.0013594850897789001,0.02165241353213787,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,0,0.0,0.041666666666666664,0.041666666666666664,0,0.041666666666666664,nan,nan,0.0397053025662899,0.04388226568698883,0.018997162580490112,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2113376408815384,0.0,0.5559775233268738,-0.09957803785800934,0.5439926385879517,0.001987755298614502,0.1022704616189003,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,1,0.041666666666666664,0.16666666666666666,0.125,0,0.125,nan,nan,0.03935990482568741,0.04266827926039696,0.01996835134923458,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17211857438087463,0.0,0.5421360731124878,-0.056128934025764465,0.5366109013557434,0.019621603190898895,0.07595176994800568,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,2,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.040602415800094604,0.042992956936359406,0.018892697989940643,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07361970841884613,0.0,0.5359071493148804,-0.016442641615867615,0.5130710005760193,-0.009277453646063805,0.023933859542012215,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,3,0.16666666666666666,0.20833333333333334,0.041666666666666685,0,0.041666666666666685,nan,nan,0.03992074728012085,0.04602227732539177,0.01947293058037758,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09593667834997177,0.0,0.5329357981681824,0.007439976558089256,0.5072788000106812,-0.00951564870774746,0.030753452330827713,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,4,0.20833333333333334,0.25,0.04166666666666666,0,0.04166666666666666,nan,nan,0.04012853652238846,0.04025527089834213,0.018047668039798737,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09563665837049484,0.0,0.5308496952056885,0.009220661595463753,0.5131118297576904,-0.001895437017083168,0.02093321643769741,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,5,0.25,0.25,0.0,0,0.0,nan,nan,0.03997497633099556,0.045189592987298965,0.023294854909181595,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1158788651227951,0.0,0.5333788394927979,-0.01665632240474224,0.5273165702819824,-0.03829110786318779,0.022468090057373047,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,6,0.25,0.20833333333333334,-0.04166666666666666,0,-0.04166666666666666,nan,nan,0.040533579885959625,0.04310689866542816,0.01828416809439659,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06934855878353119,0.0,0.5296940207481384,-0.007343800738453865,0.5110887885093689,-0.02489054575562477,0.02557426318526268,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,7,0.20833333333333334,0.16666666666666666,-0.041666666666666685,0,-0.041666666666666685,nan,nan,0.04067309573292732,0.042213596403598785,0.02235134318470955,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10801160335540771,0.0,0.5301656723022461,-0.004349425435066223,0.5189800262451172,-0.01855514571070671,0.01808096095919609,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,8,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.04007769003510475,0.04279012978076935,0.018851332366466522,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1047268733382225,0.0,0.5283895134925842,0.01516767404973507,0.509853184223175,0.009208962321281433,0.019470535218715668,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,9,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.04063906893134117,0.04430831968784332,0.023224957287311554,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11543197929859161,0.0,0.5347381830215454,-0.018597662448883057,0.5222457647323608,-0.02078438363969326,0.012682360596954823,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,10,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.040217697620391846,0.04042680189013481,0.01751946657896042,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10678540915250778,0.0,0.5327323079109192,-0.012880383990705013,0.5311131477355957,-0.009980395436286926,0.0033213873393833637,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,11,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.04010028764605522,0.04369380325078964,0.02232350781559944,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15568241477012634,0.0,0.540558934211731,0.0030947085469961166,0.5504355430603027,-0.007020425051450729,0.014137303456664085,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,12,0.16666666666666666,0.25,0.08333333333333334,0,0.08333333333333334,nan,nan,0.04050393030047417,0.041740208864212036,0.018099721521139145,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10090591013431549,0.0,0.5284296870231628,0.0025316495448350906,0.5171345472335815,0.00045070797204971313,0.01148522924631834,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,13,0.25,0.25,0.0,0,0.0,nan,nan,0.04012363404035568,0.04345165938138962,0.018873758614063263,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10713624954223633,0.0,0.5327901840209961,-0.011750034056603909,0.5355604290962219,-0.00868774764239788,0.004129389300942421,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
ddpm_mean,0,free,312503,3,14,0.25,0.25,0.0,0,0.0,nan,nan,0.04019754379987717,0.04498681426048279,0.018923161551356316,hidden_high_friction,0,-1,-1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07302665710449219,0.0,0.5185203552246094,-0.01730175130069256,0.513746976852417,-0.01745186746120453,0.0047757383435964584,nan,nan,nan,phase3_12b_proxy_score_no_phase4_no_cps
