comparison,left_track,right_track,step,feature,feature_family,legal_observation,feature_dim,accuracy,balanced_accuracy,roc_auc,tp,tn,fp,fn,paired_accuracy,paired_positive,paired_negative,paired_ties,paired_margin_mean,paired_margin_median,paired_sign_p,roc_auc_ci_low,roc_auc_ci_high,balanced_accuracy_ci_low,balanced_accuracy_ci_high,paired_accuracy_ci_low,paired_accuracy_ci_high
primary_step_20,free_a,hidden_armed,20,model_x_v2_s5_noise_00025m,noisy_visual_proxy,True,303,0.515625,0.515625,0.540252685546875,66,66,62,62,0.546875,70,58,0,0.03601565626250499,0.04477791116446572,0.33093582894221385,0.49029388427734377,0.59124755859375,0.46484375,0.56640625,0.4609375,0.6328125
primary_step_20,free_a,hidden_armed,20,model_x_v2_s5_noise_0005m,noisy_visual_proxy,True,303,0.5078125,0.5078125,0.55169677734375,69,61,67,59,0.5390625,69,59,0,0.05038390356142457,0.03725490196078429,0.4264394964440242,0.485595703125,0.61669921875,0.44921875,0.56640625,0.453125,0.625
primary_step_20,free_a,hidden_armed,20,model_x_v2_s5_noise_001m,noisy_visual_proxy,True,303,0.50390625,0.50390625,0.46923828125,66,63,65,62,0.453125,58,70,0,-0.029359243697478988,-0.03845538215286118,0.33093582894221385,0.39721527099609377,0.5435806274414062,0.44140625,0.56640625,0.3671875,0.5390625
control_free_replicate,free_a,free_b,20,xy_single,position,True,48,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,sim_velocity_only,privileged_velocity,False,48,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,xy_sim_velocity,privileged_velocity,False,96,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,robot_only,robot_proprio,True,39,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,position_proprio_single,position_proprio,True,87,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,xy_history_s1,observable_motion,True,144,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,position_proprio_history_s1,observable_motion,True,261,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,causal_fd_history_s1,observable_motion,True,405,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,model_x_v2_s1,proposed_model_input,True,303,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,privileged_model_x_v1_s1,privileged_velocity,False,447,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,xy_history_s5,observable_motion,True,144,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,position_proprio_history_s5,observable_motion,True,261,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,causal_fd_history_s5,observable_motion,True,405,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,model_x_v2_s5,proposed_model_input,True,303,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,privileged_model_x_v1_s5,privileged_velocity,False,447,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,xy_history_s10,observable_motion,True,144,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,position_proprio_history_s10,observable_motion,True,261,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,causal_fd_history_s10,observable_motion,True,405,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,model_x_v2_s10,proposed_model_input,True,303,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,privileged_model_x_v1_s10,privileged_velocity,False,447,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_free_replicate,free_a,free_b,20,model_x_v2_s5_noise_00025m,noisy_visual_proxy,True,303,0.49609375,0.49609375,0.465667724609375,61,66,62,67,0.4609375,59,69,0,-0.02523134253701481,-0.028331332533013176,0.4264394964440242,0.4073486328125,0.52447509765625,0.44140625,0.55078125,0.375,0.546875
control_free_replicate,free_a,free_b,20,model_x_v2_s5_noise_0005m,noisy_visual_proxy,True,303,0.515625,0.515625,0.534027099609375,67,65,63,61,0.578125,74,54,0,0.03347088835534213,0.05318127250900362,0.09269003089837793,0.4849853515625,0.58319091796875,0.46484375,0.56640625,0.4921875,0.6640625
control_free_replicate,free_a,free_b,20,model_x_v2_s5_noise_001m,noisy_visual_proxy,True,303,0.46875,0.46875,0.4786376953125,59,61,67,69,0.4296875,55,73,0,-0.015982643057222898,-0.033533413365346154,0.13262480132498225,0.4088737487792969,0.5477912902832032,0.41015625,0.53125,0.34375,0.515625
control_hidden_unarmed,free_a,hidden_unarmed,20,xy_single,position,True,48,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,sim_velocity_only,privileged_velocity,False,48,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,xy_sim_velocity,privileged_velocity,False,96,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,robot_only,robot_proprio,True,39,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,position_proprio_single,position_proprio,True,87,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,xy_history_s1,observable_motion,True,144,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,position_proprio_history_s1,observable_motion,True,261,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,causal_fd_history_s1,observable_motion,True,405,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,model_x_v2_s1,proposed_model_input,True,303,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,privileged_model_x_v1_s1,privileged_velocity,False,447,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,xy_history_s5,observable_motion,True,144,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,position_proprio_history_s5,observable_motion,True,261,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,causal_fd_history_s5,observable_motion,True,405,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,model_x_v2_s5,proposed_model_input,True,303,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,privileged_model_x_v1_s5,privileged_velocity,False,447,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,xy_history_s10,observable_motion,True,144,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,position_proprio_history_s10,observable_motion,True,261,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,causal_fd_history_s10,observable_motion,True,405,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,model_x_v2_s10,proposed_model_input,True,303,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,privileged_model_x_v1_s10,privileged_velocity,False,447,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_hidden_unarmed,free_a,hidden_unarmed,20,model_x_v2_s5_noise_00025m,noisy_visual_proxy,True,303,0.4609375,0.4609375,0.456146240234375,55,63,65,73,0.40234375,51,76,1,-0.03813712985194078,-0.049339735894357674,0.03278956169303341,0.4122314453125,0.499237060546875,0.4140625,0.5078125,0.31640625,0.4921875
control_hidden_unarmed,free_a,hidden_unarmed,20,model_x_v2_s5_noise_0005m,noisy_visual_proxy,True,303,0.5234375,0.5234375,0.5169677734375,68,66,62,60,0.53515625,68,59,1,0.014945978391356548,0.02408963585434168,0.4779219422067188,0.457733154296875,0.578216552734375,0.46875,0.58203125,0.453125,0.62109375
control_hidden_unarmed,free_a,hidden_unarmed,20,model_x_v2_s5_noise_001m,noisy_visual_proxy,True,303,0.49609375,0.49609375,0.509857177734375,64,63,65,64,0.5078125,65,63,0,0.010520458183273318,0.00720288115246101,0.9296139078299849,0.43593292236328124,0.5820953369140625,0.4296875,0.5625,0.421875,0.59375
control_horizon0,free_a,hidden_armed,0,xy_single,position,True,48,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,sim_velocity_only,privileged_velocity,False,48,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,xy_sim_velocity,privileged_velocity,False,96,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,robot_only,robot_proprio,True,39,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,position_proprio_single,position_proprio,True,87,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,xy_history_s1,observable_motion,True,144,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,position_proprio_history_s1,observable_motion,True,261,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,causal_fd_history_s1,observable_motion,True,405,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,model_x_v2_s1,proposed_model_input,True,303,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,privileged_model_x_v1_s1,privileged_velocity,False,447,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,xy_history_s5,observable_motion,True,144,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,position_proprio_history_s5,observable_motion,True,261,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,causal_fd_history_s5,observable_motion,True,405,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,model_x_v2_s5,proposed_model_input,True,303,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,privileged_model_x_v1_s5,privileged_velocity,False,447,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,xy_history_s10,observable_motion,True,144,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,position_proprio_history_s10,observable_motion,True,261,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,causal_fd_history_s10,observable_motion,True,405,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,model_x_v2_s10,proposed_model_input,True,303,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,privileged_model_x_v1_s10,privileged_velocity,False,447,0.5,0.5,0.5,128,0,128,0,0.5,0,0,128,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
control_horizon0,free_a,hidden_armed,0,model_x_v2_s5_noise_00025m,noisy_visual_proxy,True,303,0.46875,0.46875,0.458404541015625,58,62,66,70,0.4609375,59,69,0,-0.03584558823529411,-0.008723489395758233,0.4264394964440242,0.41277923583984377,0.5036323547363282,0.421875,0.515625,0.375,0.546875
control_horizon0,free_a,hidden_armed,0,model_x_v2_s5_noise_0005m,noisy_visual_proxy,True,303,0.4453125,0.4453125,0.448211669921875,56,58,70,72,0.4453125,57,71,0,-0.04467286914765906,-0.07651060424169676,0.2504398806192594,0.384674072265625,0.51422119140625,0.38671875,0.5078125,0.359375,0.53125
control_horizon0,free_a,hidden_armed,0,model_x_v2_s5_noise_001m,noisy_visual_proxy,True,303,0.48046875,0.48046875,0.522430419921875,57,66,62,71,0.5390625,69,59,0,0.022739095638255307,0.06314525810324119,0.4264394964440242,0.45519866943359377,0.5893577575683593,0.421875,0.5390625,0.453125,0.625
