status,started_at,finished_at,duration_sec,worker_returncode,worker_timeout,worker_stderr_tail,selector,uses_condition_label,condition,visible_seed,seed_cohort,episode_idx,pair_group,pythonhashseed,settle_steps_used,settle_static,static_checks_observed,initial_fraction,initial_curve,initial_state_dim,initial_state_sha256,initial_state_round_sha256,initial_state_json,initial_bead_xy_json,initial_bead_velocity_json,initial_robot_proxy_json,initial_condition_logged,initial_pair_group_logged,initial_visible_seed_logged,initial_breakaway_released,failure_reason,scope
ok,2026-07-10T12:04:11+0800,2026-07-10T12:04:15+0800,4.158,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""status"": ""ok"", ""stage"": ""reset"", ""selector"": ""ddpm_mean"", ""condition"": ""free"", ""visible_seed"": 312000, ""state_hash"": ""4f66520ac106a6153cd398cad500bfba3528850e50ea7f507765ab16ff5eb4ca""}\n",ddpm_mean,0,free,312000,phase312_seed_block,0,phase3_12c_seed_312000,312000,610,True,8,0.375,0.28369690105319023,135,41f695cfced890b7c15949e96af1ed7e9bdc46db77260bbaf162f3a550cf7fbf,4f66520ac106a6153cd398cad500bfba3528850e50ea7f507765ab16ff5eb4ca,"[0.6494289636611938,0.1494409739971161,0.6593813896179199,0.13935835659503937,0.6715289950370789,0.1320190131664276,0.6851069927215576,0.13601532578468323,0.6888227462768555,0.12237981706857681,0.6870935559272766,0.10834632813930511,0.6809813976287842,0.09558788686990738,0.6671571731567383,0.09270144253969193,0.6530424952507019,0.09195977449417114,0.6395225524902344,0.08783475309610367,0.6330099105834961,0.1004284992814064,0.6358060836791992,0.11433117836713791,0.6221392154693604,0.11089815944433212,0.6310974359512329,0.11467510461807251,0.6374881267547607,0.12522286176681519,0.6497676372528076,0.12965723872184753,0.662115752696991,0.12277441471815109,0.6497603058815002,0.11598102003335953,0.6485715508460999,0.10186712443828583,0.661736786365509,0.106975257396698,0.6724150776863098,0.101872518658638,0.6614706516265869,0.09297969192266464,0.6521011590957642,0.1035488098859787,0.6512978076934814,0.11762501299381256,5.881247852812521e-05,-0.00033963474561460316,3.959971581934951e-05,-9.201638022204861e-05,1.7012885109579656e-06,-6.487718928838149e-05,2.933228824986145e-05,-0.00010604918497847393,0.0002104609302477911,8.614088437752798e-05,-4.294950485927984e-05,9.17376164579764e-05,-0.00010969425056828186,-1.0597958862490486e-05,3.605712845455855e-05,-0.00036813708720728755,2.686279549379833e-05,-4.33671593782492e-05,5.4686854127794504e-05,7.579673547297716e-05,-0.0002228188532171771,0.0006800934206694365,2.260043766000308e-05,0.00015453116793651134,0.00011322473437758163,-0.0002056957018794492,-0.00018663778610061854,0.0001675710955169052,-1.8246748368255794e-05,5.3773368563270196e-05,9.162179048871621e-05,-0.00030143128242343664,0.0004295629041735083,0.00025496105081401765,0.00046095444122329354,0.000156581518240273,0.00010264509910484776,0.00015859989798627794,0.00016344559844583273,-6.299449159996584e-05,0.00021937947894912213,-0.0001977513311430812,2.7176505682291463e-05,2.267882700834889e-05,0.0001883562363218516,0.0002344825625186786,0.0005137429689057171,0.000242563895881176,0.0,0.0,-3.1415936946868896,-1.5708019733428955,1.5708138942718506,-1.5707911252975464,-1.570791244506836,-1.1479194199637277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8908962096684263e-07,-2.2563083348359214e-06,7.096894478308968e-06,0.0,1.8655787243915256e-06,-4.4403211063581693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0347278589506459e-13,1.0]","[0.6494289636611938,0.1494409739971161,0.6593813896179199,0.13935835659503937,0.6715289950370789,0.1320190131664276,0.6851069927215576,0.13601532578468323,0.6888227462768555,0.12237981706857681,0.6870935559272766,0.10834632813930511,0.6809813976287842,0.09558788686990738,0.6671571731567383,0.09270144253969193,0.6530424952507019,0.09195977449417114,0.6395225524902344,0.08783475309610367,0.6330099105834961,0.1004284992814064,0.6358060836791992,0.11433117836713791,0.6221392154693604,0.11089815944433212,0.6310974359512329,0.11467510461807251,0.6374881267547607,0.12522286176681519,0.6497676372528076,0.12965723872184753,0.662115752696991,0.12277441471815109,0.6497603058815002,0.11598102003335953,0.6485715508460999,0.10186712443828583,0.661736786365509,0.106975257396698,0.6724150776863098,0.101872518658638,0.6614706516265869,0.09297969192266464,0.6521011590957642,0.1035488098859787,0.6512978076934814,0.11762501299381256]","[5.881247852812521e-05,-0.00033963474561460316,3.959971581934951e-05,-9.201638022204861e-05,1.7012885109579656e-06,-6.487718928838149e-05,2.933228824986145e-05,-0.00010604918497847393,0.0002104609302477911,8.614088437752798e-05,-4.294950485927984e-05,9.17376164579764e-05,-0.00010969425056828186,-1.0597958862490486e-05,3.605712845455855e-05,-0.00036813708720728755,2.686279549379833e-05,-4.33671593782492e-05,5.4686854127794504e-05,7.579673547297716e-05,-0.0002228188532171771,0.0006800934206694365,2.260043766000308e-05,0.00015453116793651134,0.00011322473437758163,-0.0002056957018794492,-0.00018663778610061854,0.0001675710955169052,-1.8246748368255794e-05,5.3773368563270196e-05,9.162179048871621e-05,-0.00030143128242343664,0.0004295629041735083,0.00025496105081401765,0.00046095444122329354,0.000156581518240273,0.00010264509910484776,0.00015859989798627794,0.00016344559844583273,-6.299449159996584e-05,0.00021937947894912213,-0.0001977513311430812,2.7176505682291463e-05,2.267882700834889e-05,0.0001883562363218516,0.0002344825625186786,0.0005137429689057171,0.000242563895881176]","[0.0,0.0,-3.1415936946868896,-1.5708019733428955,1.5708138942718506,-1.5707911252975464,-1.570791244506836,-1.1479194199637277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8908962096684263e-07,-2.2563083348359214e-06,7.096894478308968e-06,0.0,1.8655787243915256e-06,-4.4403211063581693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0347278589506459e-13,1.0]",free,phase3_12c_seed_312000,312000,0,,phase3_12c_matched_reset_no_phase4_no_cps
ok,2026-07-10T12:04:15+0800,2026-07-10T12:04:23+0800,7.476,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""status"": ""ok"", ""stage"": ""reset"", ""selector"": ""ddpm_mean"", ""condition"": ""free"", ""visible_seed"": 312001, ""state_hash"": ""fccaf9e888ba26749e2f4e58a33673965017083a43a8f4115bbf6a42312700ba""}\n",ddpm_mean,0,free,312001,phase312_seed_block,1,phase3_12c_seed_312001,312001,610,True,8,0.0,0.2835441641509533,135,41e6e63198f08d62060c7b82e25be92e7e9178a0615c2921a60a898253f6060d,fccaf9e888ba26749e2f4e58a33673965017083a43a8f4115bbf6a42312700ba,"[0.40880393981933594,-0.3443080186843872,0.4187557101249695,-0.3543907701969147,0.43090590834617615,-0.3617281913757324,0.4444817006587982,-0.3577301502227783,0.4482499361038208,-0.3713510036468506,0.4464612603187561,-0.3853763937950134,0.440412312746048,-0.398161381483078,0.42661741375923157,-0.4011707305908203,0.4124866724014282,-0.4016675651073456,0.39892783761024475,-0.4056527018547058,0.3924570679664612,-0.39305704832077026,0.39516448974609375,-0.3791813254356384,0.3815383017063141,-0.3826953172683716,0.39036551117897034,-0.37872636318206787,0.396818071603775,-0.3682311475276947,0.4091050922870636,-0.3637758791446686,0.42119574546813965,-0.37110352516174316,0.40878528356552124,-0.377801775932312,0.40776342153549194,-0.39192795753479004,0.4209776520729065,-0.3869268596172333,0.4318076968193054,-0.39178332686424255,0.42090389132499695,-0.40072542428970337,0.4114076793193817,-0.3902732729911804,0.4103926718235016,-0.3762083947658539,-3.520347320318251e-07,3.04515051539056e-05,7.79225320002297e-06,3.6925607673765626e-06,-0.00010218783427262679,-8.163763413904235e-05,-0.0002977125404868275,-8.222657925216481e-06,0.0002827237476594746,-7.281189027708024e-05,-6.239938375074416e-05,5.7203276810469106e-05,0.0003576147719286382,0.00011664910562103614,0.00014860833471175283,-0.00036680352059192955,7.694346277276054e-05,0.00010324985487386584,0.00010060134081868455,-1.8132192280972959e-06,1.4800168173678685e-05,-2.2390853700926527e-05,-8.98045182111673e-05,-3.8824614421173465e-06,-0.00012443959712982178,-0.00011599283607210964,-0.00014207433559931815,1.3502225556294434e-05,-5.217516445554793e-05,-0.00020658443099819124,9.214583405992016e-05,-0.0005438326625153422,0.0003654936153907329,0.00011624057515291497,0.0003914911358151585,4.8357120249420404e-05,-6.136667798273265e-05,4.775647175847553e-05,8.879560482455418e-05,-0.0002451804466545582,0.00019835094281006604,-2.8150920115876943e-05,6.807225872762501e-05,0.00012406898895278573,-4.223462747177109e-05,-1.6936362953856587e-05,0.00044968153815716505,2.7336345738149248e-05,0.0,0.0,-3.1415936946868896,-1.5708019733428955,1.5708138942718506,-1.5707911252975464,-1.570791244506836,-1.1479194199637277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8908962096684263e-07,-2.2563083348359214e-06,7.096894478308968e-06,0.0,1.8655787243915256e-06,-4.4403211063581693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0347278589506459e-13,1.0]","[0.40880393981933594,-0.3443080186843872,0.4187557101249695,-0.3543907701969147,0.43090590834617615,-0.3617281913757324,0.4444817006587982,-0.3577301502227783,0.4482499361038208,-0.3713510036468506,0.4464612603187561,-0.3853763937950134,0.440412312746048,-0.398161381483078,0.42661741375923157,-0.4011707305908203,0.4124866724014282,-0.4016675651073456,0.39892783761024475,-0.4056527018547058,0.3924570679664612,-0.39305704832077026,0.39516448974609375,-0.3791813254356384,0.3815383017063141,-0.3826953172683716,0.39036551117897034,-0.37872636318206787,0.396818071603775,-0.3682311475276947,0.4091050922870636,-0.3637758791446686,0.42119574546813965,-0.37110352516174316,0.40878528356552124,-0.377801775932312,0.40776342153549194,-0.39192795753479004,0.4209776520729065,-0.3869268596172333,0.4318076968193054,-0.39178332686424255,0.42090389132499695,-0.40072542428970337,0.4114076793193817,-0.3902732729911804,0.4103926718235016,-0.3762083947658539]","[-3.520347320318251e-07,3.04515051539056e-05,7.79225320002297e-06,3.6925607673765626e-06,-0.00010218783427262679,-8.163763413904235e-05,-0.0002977125404868275,-8.222657925216481e-06,0.0002827237476594746,-7.281189027708024e-05,-6.239938375074416e-05,5.7203276810469106e-05,0.0003576147719286382,0.00011664910562103614,0.00014860833471175283,-0.00036680352059192955,7.694346277276054e-05,0.00010324985487386584,0.00010060134081868455,-1.8132192280972959e-06,1.4800168173678685e-05,-2.2390853700926527e-05,-8.98045182111673e-05,-3.8824614421173465e-06,-0.00012443959712982178,-0.00011599283607210964,-0.00014207433559931815,1.3502225556294434e-05,-5.217516445554793e-05,-0.00020658443099819124,9.214583405992016e-05,-0.0005438326625153422,0.0003654936153907329,0.00011624057515291497,0.0003914911358151585,4.8357120249420404e-05,-6.136667798273265e-05,4.775647175847553e-05,8.879560482455418e-05,-0.0002451804466545582,0.00019835094281006604,-2.8150920115876943e-05,6.807225872762501e-05,0.00012406898895278573,-4.223462747177109e-05,-1.6936362953856587e-05,0.00044968153815716505,2.7336345738149248e-05]","[0.0,0.0,-3.1415936946868896,-1.5708019733428955,1.5708138942718506,-1.5707911252975464,-1.570791244506836,-1.1479194199637277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8908962096684263e-07,-2.2563083348359214e-06,7.096894478308968e-06,0.0,1.8655787243915256e-06,-4.4403211063581693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0347278589506459e-13,1.0]",free,phase3_12c_seed_312001,312001,0,,phase3_12c_matched_reset_no_phase4_no_cps
ok,2026-07-10T12:04:23+0800,2026-07-10T12:04:27+0800,4.038,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""status"": ""ok"", ""stage"": ""reset"", ""selector"": ""ddpm_mean"", ""condition"": ""free"", ""visible_seed"": 312002, ""state_hash"": ""30b92997e72ac9b994523edf2a54c666978f7ceef014813703e0946eec3f4699""}\n",ddpm_mean,0,free,312002,phase312_seed_block,2,phase3_12c_seed_312002,312002,610,True,8,0.0,0.2999527705833316,135,7e5d9f56e6a3a1fa533ddf03660fe6ea565f10db9ca88853045ec0e2391feae9,30b92997e72ac9b994523edf2a54c666978f7ceef014813703e0946eec3f4699,"[0.38099244236946106,0.08655551820993423,0.3883868157863617,0.09857675433158875,0.3997616171836853,0.0901620090007782,0.41259220242500305,0.09609127044677734,0.41764843463897705,0.08286205679178238,0.41360199451446533,0.06925299763679504,0.4075537919998169,0.05642440542578697,0.39359623193740845,0.053922004997730255,0.3868473172187805,0.041477542370557785,0.37285950779914856,0.04358724132180214,0.3764600157737732,0.05726815387606621,0.368735134601593,0.06913258880376816,0.3625126779079437,0.05659661442041397,0.3714669942855835,0.06196774169802666,0.38141483068466187,0.06968284398317337,0.3904047906398773,0.07914374768733978,0.40445107221603394,0.07753714174032211,0.3962603509426117,0.06631872802972794,0.4010743200778961,0.05535203590989113,0.3904108703136444,0.06412408500909805,0.3833395540714264,0.07642707973718643,0.37135863304138184,0.08387286961078644,0.37067386507987976,0.0927807092666626,0.3731096386909485,0.07889744639396667,-3.692348764161579e-05,0.0002536740794312209,6.254533218452707e-05,1.216239070345182e-05,9.389878687215969e-05,1.2563773452711757e-05,0.00018070824444293976,-9.517934813629836e-05,0.00022574260947294533,9.849561320152134e-05,-0.00015520417946390808,0.00035618554102256894,0.00015281388186849654,0.00020017739734612405,-4.705972605734132e-05,0.00010409687092760578,0.00024076685076579452,2.051541923719924e-05,0.00032597093377262354,0.0001755318371579051,0.00016241773846559227,0.00019174226326867938,0.00026959727983921766,0.0004989941953681409,0.00025795286637730896,-0.00016761478036642075,0.0002549086057115346,0.00017784710507839918,0.00016396697901654989,0.0005724782822653651,0.0005355440080165863,0.0004204779979772866,0.00040479330345988274,0.0001470046554459259,0.00018036889377981424,0.0005307444953359663,0.0005031388136558235,0.0011130784405395389,0.000979305012151599,0.0014362750807777047,-4.200098919682205e-05,0.0008077125530689955,-0.00010728416236815974,3.497919169603847e-05,-0.00023166114988271147,-0.00023307760420721024,-0.00011741607886506245,-0.0003322086704429239,0.0,0.0,-3.1415936946868896,-1.5708019733428955,1.5708138942718506,-1.5707911252975464,-1.570791244506836,-1.1479194199637277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8908962096684263e-07,-2.2563083348359214e-06,7.096894478308968e-06,0.0,1.8655787243915256e-06,-4.4403211063581693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0347278589506459e-13,1.0]","[0.38099244236946106,0.08655551820993423,0.3883868157863617,0.09857675433158875,0.3997616171836853,0.0901620090007782,0.41259220242500305,0.09609127044677734,0.41764843463897705,0.08286205679178238,0.41360199451446533,0.06925299763679504,0.4075537919998169,0.05642440542578697,0.39359623193740845,0.053922004997730255,0.3868473172187805,0.041477542370557785,0.37285950779914856,0.04358724132180214,0.3764600157737732,0.05726815387606621,0.368735134601593,0.06913258880376816,0.3625126779079437,0.05659661442041397,0.3714669942855835,0.06196774169802666,0.38141483068466187,0.06968284398317337,0.3904047906398773,0.07914374768733978,0.40445107221603394,0.07753714174032211,0.3962603509426117,0.06631872802972794,0.4010743200778961,0.05535203590989113,0.3904108703136444,0.06412408500909805,0.3833395540714264,0.07642707973718643,0.37135863304138184,0.08387286961078644,0.37067386507987976,0.0927807092666626,0.3731096386909485,0.07889744639396667]","[-3.692348764161579e-05,0.0002536740794312209,6.254533218452707e-05,1.216239070345182e-05,9.389878687215969e-05,1.2563773452711757e-05,0.00018070824444293976,-9.517934813629836e-05,0.00022574260947294533,9.849561320152134e-05,-0.00015520417946390808,0.00035618554102256894,0.00015281388186849654,0.00020017739734612405,-4.705972605734132e-05,0.00010409687092760578,0.00024076685076579452,2.051541923719924e-05,0.00032597093377262354,0.0001755318371579051,0.00016241773846559227,0.00019174226326867938,0.00026959727983921766,0.0004989941953681409,0.00025795286637730896,-0.00016761478036642075,0.0002549086057115346,0.00017784710507839918,0.00016396697901654989,0.0005724782822653651,0.0005355440080165863,0.0004204779979772866,0.00040479330345988274,0.0001470046554459259,0.00018036889377981424,0.0005307444953359663,0.0005031388136558235,0.0011130784405395389,0.000979305012151599,0.0014362750807777047,-4.200098919682205e-05,0.0008077125530689955,-0.00010728416236815974,3.497919169603847e-05,-0.00023166114988271147,-0.00023307760420721024,-0.00011741607886506245,-0.0003322086704429239]","[0.0,0.0,-3.1415936946868896,-1.5708019733428955,1.5708138942718506,-1.5707911252975464,-1.570791244506836,-1.1479194199637277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8908962096684263e-07,-2.2563083348359214e-06,7.096894478308968e-06,0.0,1.8655787243915256e-06,-4.4403211063581693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0347278589506459e-13,1.0]",free,phase3_12c_seed_312002,312002,0,,phase3_12c_matched_reset_no_phase4_no_cps
ok,2026-07-10T12:04:27+0800,2026-07-10T12:04:31+0800,4.055,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.\n  import pkg_resources\n\n{""status"": ""ok"", ""stage"": ""reset"", ""selector"": ""ddpm_mean"", ""condition"": ""free"", ""visible_seed"": 312003, ""state_hash"": ""95f01ae46ad2058e92e0cfb6a196e55ddbd136f5880031b03705bc30e3f7821d""}\n",ddpm_mean,0,free,312003,phase312_seed_block,3,phase3_12c_seed_312003,312003,610,True,8,0.0,0.29949263762682676,135,8ab83912b2762fc8eeb2b19c3ae74602bce6495be96afb7cf7c35ce28c222115,95f01ae46ad2058e92e0cfb6a196e55ddbd136f5880031b03705bc30e3f7821d,"[0.31866616010665894,-0.3671039938926697,0.32560643553733826,-0.35477903485298157,0.33719637989997864,-0.3629859685897827,0.3500130772590637,-0.35701459646224976,0.3551870286464691,-0.37019234895706177,0.35101836919784546,-0.3837765157222748,0.34489211440086365,-0.39659440517425537,0.3310454785823822,-0.3995194733142853,0.3240540325641632,-0.41179159283638,0.3100306987762451,-0.4100424349308014,0.314456045627594,-0.396598756313324,0.30551257729530334,-0.3857189416885376,0.29995518922805786,-0.398579865694046,0.30905473232269287,-0.3929530382156372,0.3189029097557068,-0.3839670419692993,0.32773056626319885,-0.3749562203884125,0.3418548107147217,-0.3755700886249542,0.3341560661792755,-0.38713735342025757,0.33854177594184875,-0.39809519052505493,0.32900089025497437,-0.3878442049026489,0.3256264328956604,-0.37432050704956055,0.3139878809452057,-0.3663872480392456,0.3085353672504425,-0.3605995178222656,0.3108191192150116,-0.37455058097839355,0.00019005795184057206,0.00011063503188779578,-5.655604036292061e-05,7.485729292966425e-05,-6.007690535625443e-05,-7.27837614249438e-05,-0.00019292828801553696,9.777463128557429e-05,0.00027051157667301595,0.0001059356945916079,6.042692984919995e-05,0.0001344104966847226,0.00017495828797109425,0.00016241567209362984,4.260831337887794e-05,-9.32841285248287e-05,3.7856982089579105e-05,-4.7375913709402084e-05,-4.9871174269355834e-05,-0.00034287231392227113,0.0009893046226352453,-0.00070769531885162,0.0014692473923787475,-0.00046779296826571226,0.00013555822079069912,8.195028203772381e-05,0.0010639646789059043,-0.0008360319770872593,0.0003095678403042257,0.0002252477133879438,0.00047133243060670793,2.7663718356052414e-05,0.00016694456280674785,0.00021295818442013115,-0.000759991176892072,0.0007411232218146324,0.0005262400954961777,0.000490604608785361,0.0003426340117584914,0.0003941366740036756,0.00011961577547481284,0.00014231180830392987,-6.125961954239756e-05,5.1108963816659525e-05,3.794120129896328e-05,0.0001943786774063483,7.141839159885421e-05,0.00013019306061323732,0.0,0.0,-3.1415936946868896,-1.5708019733428955,1.5708138942718506,-1.5707911252975464,-1.570791244506836,-1.1479194199637277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8908962096684263e-07,-2.2563083348359214e-06,7.096894478308968e-06,0.0,1.8655787243915256e-06,-4.4403211063581693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0347278589506459e-13,1.0]","[0.31866616010665894,-0.3671039938926697,0.32560643553733826,-0.35477903485298157,0.33719637989997864,-0.3629859685897827,0.3500130772590637,-0.35701459646224976,0.3551870286464691,-0.37019234895706177,0.35101836919784546,-0.3837765157222748,0.34489211440086365,-0.39659440517425537,0.3310454785823822,-0.3995194733142853,0.3240540325641632,-0.41179159283638,0.3100306987762451,-0.4100424349308014,0.314456045627594,-0.396598756313324,0.30551257729530334,-0.3857189416885376,0.29995518922805786,-0.398579865694046,0.30905473232269287,-0.3929530382156372,0.3189029097557068,-0.3839670419692993,0.32773056626319885,-0.3749562203884125,0.3418548107147217,-0.3755700886249542,0.3341560661792755,-0.38713735342025757,0.33854177594184875,-0.39809519052505493,0.32900089025497437,-0.3878442049026489,0.3256264328956604,-0.37432050704956055,0.3139878809452057,-0.3663872480392456,0.3085353672504425,-0.3605995178222656,0.3108191192150116,-0.37455058097839355]","[0.00019005795184057206,0.00011063503188779578,-5.655604036292061e-05,7.485729292966425e-05,-6.007690535625443e-05,-7.27837614249438e-05,-0.00019292828801553696,9.777463128557429e-05,0.00027051157667301595,0.0001059356945916079,6.042692984919995e-05,0.0001344104966847226,0.00017495828797109425,0.00016241567209362984,4.260831337887794e-05,-9.32841285248287e-05,3.7856982089579105e-05,-4.7375913709402084e-05,-4.9871174269355834e-05,-0.00034287231392227113,0.0009893046226352453,-0.00070769531885162,0.0014692473923787475,-0.00046779296826571226,0.00013555822079069912,8.195028203772381e-05,0.0010639646789059043,-0.0008360319770872593,0.0003095678403042257,0.0002252477133879438,0.00047133243060670793,2.7663718356052414e-05,0.00016694456280674785,0.00021295818442013115,-0.000759991176892072,0.0007411232218146324,0.0005262400954961777,0.000490604608785361,0.0003426340117584914,0.0003941366740036756,0.00011961577547481284,0.00014231180830392987,-6.125961954239756e-05,5.1108963816659525e-05,3.794120129896328e-05,0.0001943786774063483,7.141839159885421e-05,0.00013019306061323732]","[0.0,0.0,-3.1415936946868896,-1.5708019733428955,1.5708138942718506,-1.5707911252975464,-1.570791244506836,-1.1479194199637277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8908962096684263e-07,-2.2563083348359214e-06,7.096894478308968e-06,0.0,1.8655787243915256e-06,-4.4403211063581693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0347278589506459e-13,1.0]",free,phase3_12c_seed_312003,312003,0,,phase3_12c_matched_reset_no_phase4_no_cps
