selector,uses_condition_label,condition,visible_seed,episode_idx,step_idx,fraction_before,fraction_after,fraction_delta,done_after,reward,model_x_ood_l2,model_x_ood_abs,future_std_mean,future_nn_l2,future_nn_mae,future_nearest_condition,future_condition_match,input_nn_l2,selected_train_index,selected_window_idx,selected_condition,selected_context_l2,selected_score,score_context,score_action_ood,score_clip,score_action_mae,score_pull_diff,action_ood,clip_frac,pose0_x,pose0_y,pose1_x,pose1_y,pull_len,source_pull_len,action_mae_to_source,action_l2_to_source,scope
ddpm_mean,0,free,312001,1,6,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.0396868996322155,0.04505220428109169,0.023389527574181557,hidden_breakaway_pin,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.19907940924167633,0.0,0.49819621443748474,-0.09800707548856735,0.5300081372261047,-0.07421587407588959,0.03972429782152176,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312001,1,7,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.04002922400832176,0.04657804220914841,0.020947245880961418,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.2657684087753296,0.0,0.5185574889183044,-0.06017781049013138,0.5312712788581848,-0.018824180588126183,0.04326387494802475,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312001,1,8,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.03952331468462944,0.047755252569913864,0.021571073681116104,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.2378617376089096,0.0,0.5171520113945007,-0.050352443009614944,0.5225943922996521,-0.017895277589559555,0.032910291105508804,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312001,1,9,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.039392054080963135,0.045694734901189804,0.019693007692694664,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.18807153403759003,0.0,0.5157445669174194,-0.045959070324897766,0.5354469418525696,-0.027872778475284576,0.02674504742026329,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312001,1,10,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.03939257189631462,0.045938439667224884,0.020181460306048393,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.16989021003246307,0.0,0.5177779197692871,-0.054701462388038635,0.5316910147666931,-0.025510843843221664,0.0323367640376091,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312001,1,11,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.03968158736824989,0.04467695578932762,0.022717295214533806,hidden_breakaway_pin,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.14946451783180237,0.0,0.5120313763618469,-0.07092974334955215,0.528481662273407,-0.05217859894037247,0.024944284930825233,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312001,1,12,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.040028687566518784,0.04332084581255913,0.019407860934734344,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.15663106739521027,0.0,0.5099202990531921,-0.05224984884262085,0.5350598096847534,-0.014057165011763573,0.04572391137480736,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312001,1,13,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.039220090955495834,0.046150222420692444,0.024156183004379272,hidden_breakaway_pin,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.12349063903093338,0.0,0.5076453685760498,-0.04623729735612869,0.5117430686950684,-0.011690065264701843,0.03478940203785896,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312001,1,14,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.03969213739037514,0.044024016708135605,0.0229470394551754,hidden_breakaway_pin,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.14233428239822388,0.0,0.5055108070373535,-0.07057515531778336,0.4991648197174072,-0.05334285646677017,0.018363650888204575,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312001,1,15,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.04038677737116814,0.042150892317295074,0.01828758791089058,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.16123472154140472,0.0,0.5042514204978943,-0.05662044882774353,0.5037739872932434,-0.042803987860679626,0.013824707828462124,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,0,0.0,0.0,0.0,0,0.0,nan,nan,0.039653655141592026,0.045287229120731354,0.023805532604455948,hidden_breakaway_pin,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.7566337585449219,0.0,0.735414445400238,-0.16829760372638702,0.4930826425552368,0.05222956836223602,0.3276536762714386,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,1,0.0,0.0,0.0,0,0.0,nan,nan,0.03955887630581856,0.04608295112848282,0.020526988431811333,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.5536996722221375,0.0,0.6933808326721191,-0.10389364510774612,0.5005005598068237,0.04346127808094025,0.24272674322128296,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,2,0.0,0.0,0.0,0,0.0,nan,nan,0.039693254977464676,0.04590938985347748,0.0207673367112875,free,1,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.49507611989974976,0.0,0.6578877568244934,-0.061947301030159,0.45375165343284607,0.03016785904765129,0.22395703196525574,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,3,0.0,0.0,0.0,0,0.0,nan,nan,0.039926838129758835,0.04412602633237839,0.02022230625152588,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.5359666347503662,0.0,0.6875260472297668,-0.02063065767288208,0.44317907094955444,0.032676294445991516,0.25009411573410034,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,4,0.0,0.0,0.0,0,0.0,nan,nan,0.03959419205784798,0.04798112437129021,0.02469729259610176,hidden_breakaway_pin,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.6248548030853271,0.0,0.705439567565918,-0.06971728801727295,0.4808078408241272,-0.0017611011862754822,0.23468586802482605,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,5,0.0,0.0,0.0,0,0.0,nan,nan,0.039292506873607635,0.04537280276417732,0.021343057975172997,hidden_breakaway_pin,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.6084727048873901,0.0,0.6867576241493225,-0.07524469494819641,0.4750577509403229,-0.015023352578282356,0.22009871900081635,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,6,0.0,0.0,0.0,0,0.0,nan,nan,0.040191151201725006,0.046955469995737076,0.020542943850159645,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.5705481767654419,0.0,0.6868017911911011,-0.04873757064342499,0.4627481698989868,0.04377957433462143,0.24240349233150482,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,7,0.0,0.0,0.0,0,0.0,nan,nan,0.03981354460120201,0.04749881848692894,0.024655014276504517,hidden_breakaway_pin,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.5634307861328125,0.0,0.6842709183692932,-0.05816385895013809,0.4507477283477783,0.0027016066014766693,0.24132485687732697,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,8,0.0,0.0,0.0,0,0.0,nan,nan,0.039837732911109924,0.04517751932144165,0.019544467329978943,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.560133695602417,0.0,0.6961129903793335,-0.06851812452077866,0.4730992913246155,0.005509581416845322,0.23497916758060455,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,9,0.0,0.0,0.0,0,0.0,nan,nan,0.03982960805296898,0.04552028328180313,0.019533202052116394,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.5799059867858887,0.0,0.6969084739685059,-0.04965563490986824,0.4700182378292084,0.048660553991794586,0.24727566540241241,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,10,0.0,0.0,0.0,0,0.0,nan,nan,0.039249487221241,0.04589952901005745,0.023223211988806725,hidden_breakaway_pin,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.5436328649520874,0.0,0.690782368183136,-0.05695231258869171,0.46867817640304565,0.02468898519873619,0.23663383722305298,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,11,0.0,0.0,0.0,0,0.0,nan,nan,0.03992718830704689,0.04620686173439026,0.020585784688591957,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.5342377424240112,0.0,0.6871086359024048,-0.04723339527845383,0.4552520215511322,0.032128870487213135,0.24506297707557678,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,12,0.0,0.0,0.0,0,0.0,nan,nan,0.03908013179898262,0.046698231250047684,0.02421434409916401,hidden_breakaway_pin,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.5223819613456726,0.0,0.6952571868896484,-0.05019771307706833,0.4601019620895386,0.03145143762230873,0.2489268183708191,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,13,0.0,0.0,0.0,0,0.0,nan,nan,0.039795197546482086,0.04410899430513382,0.023420484736561775,hidden_breakaway_pin,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.5360071659088135,0.0,0.6880737543106079,-0.059761643409729004,0.4565362334251404,0.01896706596016884,0.24455639719963074,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,14,0.0,0.0,0.0,0,0.0,nan,nan,0.040453724563121796,0.0420413576066494,0.018071340397000313,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.5432891249656677,0.0,0.6838092803955078,-0.04866130277514458,0.4470435082912445,0.03193002566695213,0.25010597705841064,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,free,312002,2,15,0.0,0.0,0.0,0,0.0,nan,nan,0.040340397506952286,0.045739542692899704,0.019649922847747803,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.5114079117774963,0.0,0.6911014318466187,-0.04236981272697449,0.4527064561843872,0.038796745240688324,0.25183361768722534,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312000,0,0,0.0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,nan,nan,0.03977394104003906,0.04128481075167656,0.01834806054830551,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.49994292855262756,0.0,0.41115838289260864,-0.32234418392181396,0.5259996652603149,0.06751842796802521,0.4064251184463501,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
