diverged,eligible,final_fraction_abs_diff,future_final_xy_chamfer,normalized_prefix_mae,split,success_diff,visible_seed,window_t
True,True,0.04166668653488159,0.007103316951543093,0.0006892642165638012,train,True,400044,1
True,True,0.04166668653488159,0.007103316951543093,0.0017184919571882763,train,True,400044,2
True,True,0.04166668653488159,0.007103316951543093,0.0027609135579443017,train,True,400044,3
True,True,0.04166668653488159,0.007103316951543093,0.0030824284709449366,train,True,400044,4
True,True,0.625,0.06094551831483841,0.0,train,True,400045,0
True,True,0.625,0.06094551831483841,0.0008903233113674916,train,True,400045,1
True,True,0.625,0.06094551831483841,0.0411327023860202,train,True,400045,2
False,False,0.625,0.06094551831483841,0.06508289887131834,train,True,400045,3
True,True,0.04166668653488159,0.002696481067687273,0.0,train,True,400046,0
True,True,0.0,0.006344459019601345,0.0,train,False,400047,0
True,True,1.0,0.003268937114626169,0.0,train,False,400048,0
True,True,1.0,0.00284471339546144,0.0003574673741689326,train,False,400048,1
True,True,1.0,0.0037703264970332384,0.0006531257299648102,train,False,400048,2
True,True,1.0,0.0037703264970332384,0.0010543037497102294,train,False,400048,3
True,True,1.0,0.0037703264970332384,0.0015004863614470594,train,False,400048,4
True,True,1.0,0.0037703264970332384,0.048638086281167094,train,False,400048,5
True,True,1.0,0.007361509371548891,0.0,train,False,400049,0
True,True,1.0,0.007811152376234531,0.0012773328283097267,train,False,400049,1
True,True,1.0,0.009894761256873608,0.0027327754030091306,train,False,400049,2
True,True,1.0,0.010884393006563187,0.004315009120660644,train,False,400049,3
True,True,1.0,0.010884393006563187,0.005007945008895863,train,False,400049,4
True,True,1.0,0.010884393006563187,0.005267001251882922,train,False,400049,5
False,False,1.0,0.010884393006563187,0.052087123371510904,train,False,400049,6
True,True,1.0,0.006057233549654484,0.0,train,False,400050,0
True,True,1.0,0.006057233549654484,0.0005661091937215182,train,False,400050,1
True,True,1.0,0.006057233549654484,0.005012497638255986,train,False,400050,2
True,True,1.0,0.006057233549654484,0.0061611771669743045,train,False,400050,3
True,True,0.04166668653488159,0.006303425878286362,0.0,train,True,400051,0
True,True,0.04166668653488159,0.006303425878286362,0.0011609512559779098,train,True,400051,1
True,True,0.04166668653488159,0.006303425878286362,0.002902171158007024,train,True,400051,2
True,True,0.125,0.010480844415724277,0.0,train,True,400052,0
True,True,0.125,0.010480844415724277,0.004515619500997153,train,True,400052,1
True,True,0.125,0.010480844415724277,0.012118756763524332,train,True,400052,2
True,True,0.625,0.0501682385802269,0.0,train,True,400053,0
True,True,0.625,0.05023489147424698,0.0017309767868149927,train,True,400053,1
True,True,0.625,0.05481358617544174,0.024534659303116997,train,True,400053,2
True,True,0.625,0.05481358617544174,0.044632106599928924,train,True,400053,3
False,False,0.625,0.05481358617544174,0.05625055932691778,train,True,400053,4
True,True,0.625,0.05481358617544174,0.04830577205316085,train,True,400053,5
True,True,1.0,0.004058632999658585,0.0,train,False,400054,0
True,True,1.0,0.005214175209403038,0.0006765686288154972,train,False,400054,1
True,True,1.0,0.005788094364106655,0.0015069290756797946,train,False,400054,2
True,True,1.0,0.005788094364106655,0.002817950454571321,train,False,400054,3
True,True,1.0,0.005788094364106655,0.0029840246813377337,train,False,400054,4
True,True,1.0,0.005788094364106655,0.003367346978207338,train,False,400054,5
True,True,0.04166668653488159,0.006620691157877445,0.0,train,True,400055,0
True,True,0.04166668653488159,0.006777388975024223,0.001012651424097475,train,True,400055,1
True,True,0.04166668653488159,0.00903581827878952,0.0022800207778840022,train,True,400055,2
True,True,0.04166668653488159,0.00903581827878952,0.004323683522491452,train,True,400055,3
True,True,0.04166668653488159,0.00903581827878952,0.004801897834516712,train,True,400055,4
True,True,0.04166668653488159,0.00903581827878952,0.005063967547657621,train,True,400055,5
True,True,1.0,0.002719552256166935,0.0,train,False,400056,0
True,True,1.0,0.003751305863261223,0.00043692808136059686,train,False,400056,1
True,True,1.0,0.004816248081624508,0.0010989847268652868,train,False,400056,2
True,True,1.0,0.005122808739542961,0.0019064577790026246,train,False,400056,3
False,False,1.0,0.005122808739542961,0.052316425521253776,train,False,400056,4
False,False,1.0,0.005122808739542961,0.09673391607887952,train,False,400056,5
False,False,1.0,0.005122808739542961,0.13571560239411445,train,False,400056,6
True,True,1.0,0.006015637889504433,0.0,train,False,400057,0
True,True,1.0,0.00650976225733757,0.0008502572841981067,train,False,400057,1
True,True,1.0,0.008901789784431458,0.002254210258498887,train,False,400057,2
False,False,1.0,0.008901789784431458,0.054625560269011074,train,False,400057,3
False,False,1.0,0.008901789784431458,0.09723799155369277,train,False,400057,4
False,False,1.0,0.008901789784431458,0.13878640730574418,train,False,400057,5
True,True,0.08333331346511841,0.00666589941829443,0.0,train,True,400058,0
True,True,0.08333331346511841,0.00666589941829443,0.0004954123807963351,train,True,400058,1
True,True,0.08333331346511841,0.00666589941829443,0.0010425271025382061,train,True,400058,2
True,True,0.08333331346511841,0.00666589941829443,0.002190575492385766,train,True,400058,3
True,True,0.04166668653488159,0.008630623109638691,0.0,train,True,400059,0
True,True,0.04166668653488159,0.010196740739047527,0.0005056275719241169,train,True,400059,1
True,True,0.04166668653488159,0.010196740739047527,0.0016696609187462216,train,True,400059,2
True,True,0.04166668653488159,0.010196740739047527,0.0040884529073732115,train,True,400059,3
True,True,0.04166668653488159,0.010196740739047527,0.00566201877414078,train,True,400059,4
True,True,0.75,0.08008304238319397,0.0,train,True,400060,0
True,True,0.75,0.08152203261852264,0.0012525136679073163,train,True,400060,1
True,True,0.75,0.08152203261852264,0.03363096106258753,train,True,400060,2
False,False,0.75,0.08152203261852264,0.05193674657585557,train,True,400060,3
False,False,0.75,0.08152203261852264,0.07327459611235808,train,True,400060,4
True,True,0.5416666269302368,0.04627634212374687,0.0,train,True,400061,0
True,True,0.5416666269302368,0.05804503709077835,0.004487513047215571,train,True,400061,1
True,True,0.5416666269302368,0.05484389513731003,0.022838076455873237,train,True,400061,2
True,True,0.5416666269302368,0.05484389513731003,0.046935041766774384,train,True,400061,3
False,False,0.5416666269302368,0.05484389513731003,0.061815194318390075,train,True,400061,4
False,False,0.5416666269302368,0.05484389513731003,0.06442088721235185,train,True,400061,5
True,True,1.0,0.0034229466691613197,0.0,train,False,400062,0
True,True,1.0,0.0043443045578897,0.00047047063094985986,train,False,400062,1
True,True,1.0,0.005145511124283075,0.0013887388036817592,train,False,400062,2
True,True,1.0,0.005145511124283075,0.0023763940444209396,train,False,400062,3
True,True,1.0,0.005145511124283075,0.0026652653826243454,train,False,400062,4
True,True,1.0,0.005145511124283075,0.002736091590232428,train,False,400062,5
True,True,0.8333333134651184,0.05771912634372711,0.0,train,True,400063,0
True,True,0.8333333134651184,0.05771912634372711,0.0018473512155729867,train,True,400063,1
True,True,0.8333333134651184,0.05771912634372711,0.0191292425760247,train,True,400063,2
True,True,0.8333333134651184,0.05771912634372711,0.03433654956693001,train,True,400063,3
True,True,0.04166668653488159,0.007426141761243343,0.0,train,True,400064,0
True,True,0.04166668653488159,0.008784376084804535,0.0015112112991514475,train,True,400064,1
True,True,0.04166668653488159,0.008272649720311165,0.0028711849889565106,train,True,400064,2
True,True,0.04166668653488159,0.008272649720311165,0.004613335189945024,train,True,400064,3
True,True,0.04166668653488159,0.008272649720311165,0.005257310726352817,train,True,400064,4
True,True,0.04166668653488159,0.008272649720311165,0.008007419463515037,train,True,400064,5
True,True,0.04166668653488159,0.004225572571158409,0.0,train,True,400065,0
